,id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,tsne_0,tsne_1
234,S00195,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.09908254,0.22514556
235,S00196,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.9850167,0.38789436
236,S00197,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2730935,0.86345166
237,S00198,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.6392848,0.9029588
238,S00199,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.10350178,0.23191525
239,S00200,0.0,0.0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.98875815,0.38196015
240,S00201,0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.27252713,0.86673
241,S00202,0.0,0.0,0.0,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.63984495,0.90422773
242,S00203,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,1.0,0.0,0.10455548,0.23912765
243,S00204,0.0,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.989905,0.3730666
244,S00205,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2164111,0.708512
245,S00206,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8569729,0.7142564
246,S00207,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20538269,0.16565323
247,S00208,0.2,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8487107,0.29884398
248,S00209,0.2,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15073241,0.64155775
249,S00210,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7486338,0.7638592
250,S00211,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.244536,0.25203702
251,S00212,0.2,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.89229107,0.21167997
252,S00213,0.2,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.1001648,0.7329998
253,S00214,0.2,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.77642304,0.8747175
254,S00215,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.13362764,0.33555487
255,S00216,0.2,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.9674163,0.28114814
256,S00217,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.27308503,0.85827184
257,S00218,0.2,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.6402757,0.90293825
258,S00219,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.1072151,0.2246746
259,S00220,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.9924722,0.39054367
260,S00221,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010272498,0.61118776
261,S00222,0.8,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.883075,0.7944269
262,S00223,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33426374,0.09319381
263,S00224,0.8,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7505161,0.11701226
264,S00225,0.8,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018340226,0.61115324
265,S00226,0.8,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8887701,0.7994015
266,S00227,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3358057,0.10327444
267,S00228,0.8,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76258665,0.120764524
268,S00229,0.8,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.011255685,0.61855084
269,S00230,0.8,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.8903383,0.80655676
270,S00231,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.34195498,0.09593147
271,S00232,0.8,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.7571974,0.113043666
272,S00233,0.8,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.015720574,0.6243535
273,S00234,0.8,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.8822132,0.8068658
274,S00235,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.32707763,0.09660476
275,S00236,0.8,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.75349826,0.12352472
276,S00237,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1909896,0.68694115
277,S00238,0.0,0.6,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.80628127,0.7338803
278,S00239,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2177045,0.20533249
279,S00240,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86560017,0.27184454
280,S00241,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17730826,0.6710194
281,S00242,0.0,0.4,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7820062,0.74963397
282,S00243,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22917075,0.22611316
283,S00244,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87687194,0.2494564
284,S00245,0.0,0.6,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.1713562,0.73017615
285,S00246,0.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.79379666,0.82593703
286,S00247,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.17686492,0.3113861
287,S00248,0.0,0.6,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.88557327,0.29863447
288,S00249,0.0,0.0,0.6,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.13165216,0.67978716
289,S00250,0.0,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.74989986,0.7987211
290,S00251,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.21121499,0.27485326
291,S00252,0.0,0.0,0.6,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.921024,0.2378476
292,S00253,0.0,0.4,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.14853749,0.7380961
293,S00254,0.0,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.7859099,0.8432925
294,S00255,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.16362165,0.3150267
295,S00256,0.0,0.4,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.9173427,0.29517764
296,S00257,0.0,0.0,0.4,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.12155192,0.70142394
297,S00258,0.0,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.7533593,0.81765634
298,S00259,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.19707188,0.29126528
299,S00260,0.0,0.0,0.4,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.94159573,0.2580026
300,S00261,0.0,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.22400165,0.74377924
301,S00262,0.0,0.6,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.6660909,0.8283018
302,S00263,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.16978794,0.18648484
303,S00264,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.88087773,0.32999185
304,S00265,0.0,0.0,0.6,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.26350063,0.78483725
305,S00266,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.7162052,0.7869709
306,S00267,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.18555005,0.2518117
307,S00268,0.0,0.0,0.6,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.92963403,0.37485784
308,S00269,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.19538976,0.8012325
309,S00270,0.0,0.0,0.0,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.73713756,0.86211354
310,S00271,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,1.0,0.0,0.12971495,0.29495215
311,S00272,0.0,0.0,0.0,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.9604087,0.31447068
312,S00273,0.0,0.4,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.2253024,0.75276804
313,S00274,0.0,0.4,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.66666275,0.8430963
314,S00275,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.14525358,0.20385355
315,S00276,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.95789695,0.39539108
316,S00277,0.0,0.0,0.4,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.2623881,0.8000042
317,S00278,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.6463652,0.8595458
318,S00279,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.16652355,0.24618663
319,S00280,0.0,0.0,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.94430745,0.3753245
320,S00281,0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.22020508,0.8157835
321,S00282,0.0,0.0,0.0,0.6,0.4,0.0,1.0,0.0,0.0,0.0,0.70029825,0.8691147
322,S00283,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,1.0,0.0,0.12553874,0.26407367
323,S00284,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.0,0.0,0.97266674,0.3497131
324,S00285,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08072658,0.6129799
325,S00286,0.4,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8583156,0.7465731
326,S00287,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23249976,0.16769688
327,S00288,0.4,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8191086,0.25840217
328,S00289,0.4,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12740174,0.6359326
329,S00290,0.4,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.80022,0.78013366
330,S00291,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27469295,0.22029093
331,S00292,0.4,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86517334,0.2086463
332,S00293,0.4,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.07895122,0.6960946
333,S00294,0.4,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.8159909,0.8493083
334,S00295,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.31673047,0.17042185
335,S00296,0.4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.82492495,0.16444565
336,S00297,0.4,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.2725517,0.839719
337,S00298,0.4,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.6604091,0.88925964
338,S00299,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.11693218,0.20971464
339,S00300,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.98014176,0.41399515
340,S00301,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.063796245,0.61195326
341,S00302,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86426634,0.77348226
342,S00303,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29435286,0.13471518
343,S00304,0.6,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.770245,0.17245133
344,S00305,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035545222,0.59689987
345,S00306,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.81982154,0.7872894
346,S00307,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33747622,0.12715243
347,S00308,0.6,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.78307915,0.1316597
348,S00309,0.6,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.063178666,0.680464
349,S00310,0.6,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.8238982,0.84563655
350,S00311,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.3170105,0.15337248
351,S00312,0.6,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.806915,0.16003491
352,S00313,0.6,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.032964792,0.64248973
353,S00314,0.6,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.86435694,0.8280643
354,S00315,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.28909087,0.11746442
355,S00316,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.75809056,0.15310708
356,S00317,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.24250317,0.6961232
357,S00318,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.84171325,0.69185954
358,S00319,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.30084807,0.32948008
359,S00320,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.23778209,0.690412
360,S00321,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.8539604,0.6758785
361,S00322,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.23222949,0.68762845
362,S00323,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.8473909,0.68520373
363,S00324,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.2775852,0.34273064
364,S00325,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.32202503,0.31875917
365,S00326,0.0,1.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.83825016,0.31800842
366,S00327,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.8374233,0.31770036
367,S00328,0.0,1.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.8403224,0.31623372
368,S00329,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.44921792,0.5570239
369,S00330,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.33232108,0.48276427
370,S00331,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.40998843,0.4622005
371,S00332,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.5124326,0.56485295
372,S00333,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.23698503,0.4731702
373,S00334,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.43806106,0.417513
374,S00335,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.56648475,0.54895616
375,S00336,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.8680933,0.55899644
376,S00337,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.6071915,0.44427863
377,S00338,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.8702363,0.54858667
378,S00339,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.61078423,0.42985085
379,S00340,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.62145793,0.42468107
380,S00341,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.16730481,0.622764
381,S00342,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.7282768,0.7489816
382,S00343,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.25747067,0.27241376
383,S00344,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.17383906,0.6236748
384,S00345,0.0,0.0,1.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.7430447,0.7407996
385,S00346,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.17488782,0.6176126
386,S00347,0.0,0.0,1.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.73453015,0.7445694
387,S00348,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.24918033,0.2764592
388,S00349,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.26323467,0.2678983
389,S00350,0.0,0.0,1.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.7313987,0.3881105
390,S00351,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.726986,0.37808284
391,S00352,0.0,0.0,1.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.72558963,0.39566508
392,S00353,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.40038046,0.599721
393,S00354,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.35207722,0.5321445
394,S00355,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.40834486,0.5187436
395,S00356,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.468905,0.5806262
396,S00357,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.24843314,0.50777525
397,S00358,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.5067796,0.43662646
398,S00359,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.5499418,0.4945183
399,S00360,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.74555206,0.44672072
400,S00361,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.5393594,0.48174253
401,S00362,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.7375935,0.44477457
402,S00363,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.60150087,0.36542296
403,S00364,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.6105457,0.3621732
404,S00365,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.6,0.2,0.0,0.2903296,0.58233464
405,S00366,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.2,0.2,0.0,0.5992287,0.68698865
406,S00367,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.0,0.15363128,0.36673513
407,S00368,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.6,0.0,0.0,0.2842787,0.58989376
408,S00369,0.0,0.0,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,0.59676504,0.6767783
409,S00370,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.6,0.2,0.0,0.27696124,0.58235955
410,S00371,0.0,0.0,0.0,0.0,1.0,0.2,0.6,0.0,0.2,0.0,0.6068052,0.6823066
411,S00372,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.6,0.0,0.15446709,0.3770007
412,S00373,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.6,0.0,0.14968681,0.3600502
413,S00374,0.0,0.0,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.79144,0.43354535
414,S00375,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.2,0.0,0.7858122,0.42410392
415,S00376,0.0,0.0,0.0,0.0,1.0,0.6,0.2,0.0,0.2,0.0,0.79797155,0.44537714
416,S00377,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.0,0.44919616,0.651796
417,S00378,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.4,0.0,0.29265872,0.5613934
418,S00379,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.4,0.0,0.47105116,0.5191752
419,S00380,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.45408282,0.6528984
420,S00381,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,0.4,0.0,0.28165042,0.55859065
421,S00382,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.0,0.4,0.0,0.48823005,0.49979484
422,S00383,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.4,0.0,0.0,0.6202878,0.5070077
423,S00384,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.2,0.0,0.0,0.7884169,0.51375616
424,S00385,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.4,0.2,0.0,0.5401889,0.43079168
425,S00386,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.2,0.0,0.7921485,0.4962881
426,S00387,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.2,0.4,0.0,0.53975904,0.409241
427,S00388,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.4,0.0,0.6772975,0.40309075
428,S00389,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.6,0.0,0.2,0.33947164,0.8816884
429,S00390,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.2,0.0,0.2,0.5882133,0.9151176
430,S00391,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.6,0.2,0.0,0.33295706,0.9038351
431,S00392,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.2,0.2,0.0,0.6007225,0.91336954
432,S00393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.2,0.2,0.34222034,0.8972171
433,S00394,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.2,0.2,0.5837966,0.90654457
434,S00395,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.6,0.0,0.4032154,0.96137923
435,S00396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.2,0.41053402,0.9515253
436,S00397,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6,0.2,0.42045784,0.95179623
437,S00398,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.0,0.0,0.3201975,0.8816513
438,S00399,0.0,0.0,0.0,1.0,0.0,0.2,0.6,0.2,0.0,0.0,0.5939935,0.9280222
439,S00400,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.6,0.0,0.2,0.33079916,0.88702613
440,S00401,0.0,0.0,0.0,1.0,0.0,0.2,0.6,0.0,0.0,0.2,0.57483315,0.9223785
441,S00402,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.6,0.2,0.0,0.3224948,0.8973657
442,S00403,0.0,0.0,0.0,1.0,0.0,0.2,0.6,0.0,0.2,0.0,0.5827535,0.9302973
443,S00404,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.6,0.0,0.41501662,0.97162133
444,S00405,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6,0.0,0.42638728,0.9770711
445,S00406,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.6,0.2,0.42635193,0.9622977
446,S00407,0.0,0.0,0.0,1.0,0.0,0.6,0.2,0.2,0.0,0.0,0.51634943,0.9864857
447,S00408,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.2,0.0,0.2,0.50579154,0.9804752
448,S00409,0.0,0.0,0.0,1.0,0.0,0.6,0.2,0.0,0.0,0.2,0.5121251,0.9705515
449,S00410,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.2,0.2,0.0,0.49445596,0.99352825
450,S00411,0.0,0.0,0.0,1.0,0.0,0.6,0.2,0.0,0.2,0.0,0.4854584,0.98871905
451,S00412,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.2,0.2,0.4920861,0.9780219
452,S00413,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.2,0.3951591,0.8840553
453,S00414,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.0,0.4,0.36461937,0.8842865
454,S00415,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.0,0.4,0.556056,0.90768194
455,S00416,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.2,0.0,0.40876234,0.8865737
456,S00417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.4,0.36022624,0.894456
457,S00418,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.2,0.4,0.547036,0.9089093
458,S00419,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.4,0.0,0.3633419,0.93371284
459,S00420,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.4,0.0,0.5165369,0.9153361
460,S00421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.2,0.3609508,0.9233355
461,S00422,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.4,0.2,0.5253726,0.91373
462,S00423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.4,0.43291324,0.93443567
463,S00424,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.4,0.4,0.4415156,0.9339726
464,S00425,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.40390572,0.89562654
465,S00426,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.4,0.0,0.4,0.3708638,0.8901345
466,S00427,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.0,0.0,0.4,0.5564537,0.91762155
467,S00428,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.4,0.4,0.0,0.37421566,0.93279576
468,S00429,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.0,0.4,0.0,0.5220601,0.92700666
469,S00430,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.4,0.4,0.44493908,0.94442415
470,S00431,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.4,0.0,0.0,0.3988114,0.91085607
471,S00432,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.0,0.0,0.5510047,0.95539117
472,S00433,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,0.0,0.2,0.387978,0.90555036
473,S00434,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.2,0.5517756,0.94507295
