id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S06258,0.2,0,0,0.6,0.2,0.6,0,0.2,0,0.2,0,0.6856055,0.51641357
S06259,0.2,0,0,0.6,0.2,0.6,0.2,0,0,0.2,0,0.65956503,0.5673927
S06260,0.2,0,0,0.6,0.2,0.6,0,0.2,0.2,0,0,0.7072163,0.5296851
S06261,0.2,0,0,0.6,0.2,0.6,0.2,0,0.2,0,0,0.6773833,0.57364297
S06262,0.2,0,0,0.6,0.2,0.6,0,0,0.2,0.2,0,0.65992635,0.507388
S06263,0.2,0,0,0.6,0.2,0,0.4,0.4,0,0.2,0,0.25061116,0.74708134
S06264,0.2,0,0,0.6,0.2,0,0.2,0.4,0,0.4,0,0.16619481,0.6978219
S06265,0.2,0,0,0.6,0.2,0,0.4,0.2,0,0.4,0,0.23821285,0.7977895
S06266,0.2,0,0,0.6,0.2,0,0.4,0.4,0.2,0,0,0.2506436,0.7456942
S06267,0.2,0,0,0.6,0.2,0,0,0.4,0.2,0.4,0,0.16580099,0.6878688
S06268,0.2,0,0,0.6,0.2,0,0.4,0,0.2,0.4,0,0.24797149,0.80408776
S06269,0.2,0,0,0.6,0.2,0,0.2,0.4,0.4,0,0,0.26042116,0.31600252
S06270,0.2,0,0,0.6,0.2,0,0.4,0.2,0.4,0,0,0.41638327,0.43491727
S06271,0.2,0,0,0.6,0.2,0,0,0.4,0.4,0.2,0,0.2566644,0.3179098
S06272,0.2,0,0,0.6,0.2,0,0.4,0,0.4,0.2,0,0.42017633,0.45771167
S06273,0.2,0,0,0.6,0.2,0,0,0.2,0.4,0.4,0,0.38789442,0.37585118
S06274,0.2,0,0,0.6,0.2,0,0.2,0,0.4,0.4,0,0.3979922,0.3813746
S06275,0.2,0,0,0.6,0.2,0.2,0.4,0.4,0,0,0,0.25162315,0.74587524
S06276,0.2,0,0,0.6,0.2,0.2,0,0.4,0,0.4,0,0.172992,0.6925785
S06277,0.2,0,0,0.6,0.2,0.2,0.4,0,0,0.4,0,0.24170077,0.80337673
S06278,0.2,0,0,0.6,0.2,0.2,0,0.4,0.4,0,0,0.2579544,0.31747693
S06279,0.2,0,0,0.6,0.2,0.2,0.4,0,0.4,0,0,0.44986397,0.49111056
S06280,0.2,0,0,0.6,0.2,0.2,0,0,0.4,0.4,0,0.407908,0.37823054
S06281,0.2,0,0,0.6,0.2,0.4,0.2,0.4,0,0,0,0.5703491,0.5549382
S06282,0.2,0,0,0.6,0.2,0.4,0.4,0.2,0,0,0,0.6335468,0.6254519
S06283,0.2,0,0,0.6,0.2,0.4,0,0.4,0,0.2,0,0.38147604,0.5681358
S06284,0.2,0,0,0.6,0.2,0.4,0.4,0,0,0.2,0,0.63356566,0.6249516
S06285,0.2,0,0,0.6,0.2,0.4,0,0.2,0,0.4,0,0.59912,0.50115144
S06286,0.2,0,0,0.6,0.2,0.4,0.2,0,0,0.4,0,0.59794116,0.50203454
S06287,0.2,0,0,0.6,0.2,0.4,0,0.4,0.2,0,0,0.4089175,0.5417262
S06288,0.2,0,0,0.6,0.2,0.4,0.4,0,0.2,0,0,0.6336381,0.6249916
S06289,0.2,0,0,0.6,0.2,0.4,0,0,0.2,0.4,0,0.5994931,0.5003664
S06290,0.2,0,0,0.6,0.2,0.4,0,0.2,0.4,0,0,0.5825459,0.38225052
S06291,0.2,0,0,0.6,0.2,0.4,0.2,0,0.4,0,0,0.5785084,0.4210974
S06292,0.2,0,0,0.6,0.2,0.4,0,0,0.4,0.2,0,0.5496548,0.40499797
S06293,0.6,0.2,0.2,0,0,0,0.2,0.6,0,0.2,0,0.2792884,0.4456801
S06294,0.6,0.2,0.2,0,0,0,0.6,0.2,0,0.2,0,0.62261266,0.8486175
S06295,0.6,0.2,0.2,0,0,0,0.2,0.6,0.2,0,0,0.24293806,0.39941823
S06296,0.6,0.2,0.2,0,0,0,0.6,0.2,0.2,0,0,0.62693775,0.84455407
S06297,0.6,0.2,0.2,0,0,0,0,0.6,0.2,0.2,0,0.24722256,0.38875052
S06298,0.6,0.2,0.2,0,0,0,0.6,0,0.2,0.2,0,0.62704223,0.8441894
S06299,0.6,0.2,0.2,0,0,0,0.2,0.2,0.6,0,0,0.6335807,0.13498245
S06300,0.6,0.2,0.2,0,0,0,0,0.2,0.6,0.2,0,0.6353849,0.13732027
S06301,0.6,0.2,0.2,0,0,0,0.2,0,0.6,0.2,0,0.62906736,0.13894685
S06302,0.6,0.2,0.2,0,0,0.2,0.2,0.6,0,0,0,0.26627228,0.45096433
S06303,0.6,0.2,0.2,0,0,0.2,0.6,0.2,0,0,0,0.62336785,0.8486816
S06304,0.6,0.2,0.2,0,0,0.2,0,0.6,0,0.2,0,0.25015497,0.43174908
S06305,0.6,0.2,0.2,0,0,0.2,0.6,0,0,0.2,0,0.6234989,0.847822
S06306,0.6,0.2,0.2,0,0,0.2,0,0.6,0.2,0,0,0.239448,0.41085032
S06307,0.6,0.2,0.2,0,0,0.2,0.6,0,0.2,0,0,0.62826204,0.8438092
S06308,0.6,0.2,0.2,0,0,0.2,0,0.2,0.6,0,0,0.6368044,0.13660924
S06309,0.6,0.2,0.2,0,0,0.2,0.2,0,0.6,0,0,0.63014174,0.1391016
S06310,0.6,0.2,0.2,0,0,0.2,0,0,0.6,0.2,0,0.6326757,0.14134383
S06311,0.6,0.2,0.2,0,0,0.6,0.2,0.2,0,0,0,0.837025,0.35654074
S06312,0.6,0.2,0.2,0,0,0.6,0,0.2,0,0.2,0,0.83658785,0.35679847
S06313,0.6,0.2,0.2,0,0,0.6,0.2,0,0,0.2,0,0.84111875,0.36057687
S06314,0.6,0.2,0.2,0,0,0.6,0,0.2,0.2,0,0,0.8370415,0.35533947
S06315,0.6,0.2,0.2,0,0,0.6,0.2,0,0.2,0,0,0.841657,0.3595089
S06316,0.6,0.2,0.2,0,0,0.6,0,0,0.2,0.2,0,0.84093577,0.35953742
S06317,0.6,0.2,0.2,0,0,0,0.4,0.4,0,0.2,0,0.4499544,0.61074615
S06318,0.6,0.2,0.2,0,0,0,0.4,0.4,0.2,0,0,0.45038182,0.6100683
S06319,0.6,0.2,0.2,0,0,0,0.2,0.4,0.4,0,0,0.2937445,0.35878077
S06320,0.6,0.2,0.2,0,0,0,0.4,0.2,0.4,0,0,0.50686014,0.43111393
S06321,0.6,0.2,0.2,0,0,0,0,0.4,0.4,0.2,0,0.2954539,0.35632706
S06322,0.6,0.2,0.2,0,0,0,0.4,0,0.4,0.2,0,0.53701556,0.45393842
S06323,0.6,0.2,0.2,0,0,0.2,0.4,0.4,0,0,0,0.45048937,0.6102914
S06324,0.6,0.2,0.2,0,0,0.2,0,0.4,0.4,0,0,0.29525903,0.35733053
S06325,0.6,0.2,0.2,0,0,0.2,0.4,0,0.4,0,0,0.53298295,0.4897225
S06326,0.6,0.2,0.2,0,0,0.4,0.2,0.4,0,0,0,0.67861605,0.40264073
S06327,0.6,0.2,0.2,0,0,0.4,0.4,0.2,0,0,0,0.63472694,0.70042187
S06328,0.6,0.2,0.2,0,0,0.4,0,0.4,0,0.2,0,0.71498203,0.37107277
S06329,0.6,0.2,0.2,0,0,0.4,0.4,0,0,0.2,0,0.61852455,0.6799938
S06330,0.6,0.2,0.2,0,0,0.4,0,0.4,0.2,0,0,0.6894123,0.37028602
S06331,0.6,0.2,0.2,0,0,0.4,0.4,0,0.2,0,0,0.62760085,0.68946874
S06332,0.6,0.2,0.2,0,0,0.4,0,0.2,0.4,0,0,0.6874096,0.25464427
S06333,0.6,0.2,0.2,0,0,0.4,0.2,0,0.4,0,0,0.6873866,0.25449055
S06334,0.6,0.2,0.2,0,0,0.4,0,0,0.4,0.2,0,0.6873689,0.25450933
S06335,0.6,0.2,0,0,0.2,0,0.2,0.6,0,0.2,0,0.27850062,0.44003454
S06336,0.6,0.2,0,0,0.2,0,0.6,0.2,0,0.2,0,0.6461877,0.8324081
S06337,0.6,0.2,0,0,0.2,0,0.2,0.6,0.2,0,0,0.24285883,0.40023473
S06338,0.6,0.2,0,0,0.2,0,0.6,0.2,0.2,0,0,0.6414134,0.8362123
S06339,0.6,0.2,0,0,0.2,0,0,0.6,0.2,0.2,0,0.24783729,0.39056087
S06340,0.6,0.2,0,0,0.2,0,0.6,0,0.2,0.2,0,0.6420686,0.8360313
S06341,0.6,0.2,0,0,0.2,0,0.2,0.2,0.6,0,0,0.6467465,0.13625641
S06342,0.6,0.2,0,0,0.2,0,0,0.2,0.6,0.2,0,0.64695334,0.13984787
S06343,0.6,0.2,0,0,0.2,0,0.2,0,0.6,0.2,0,0.6455013,0.1446182
S06344,0.6,0.2,0,0,0.2,0.2,0.2,0.6,0,0,0,0.2627751,0.4449473
S06345,0.6,0.2,0,0,0.2,0.2,0.6,0.2,0,0,0,0.6474867,0.831597
S06346,0.6,0.2,0,0,0.2,0.2,0,0.6,0,0.2,0,0.24404527,0.42997885
S06347,0.6,0.2,0,0,0.2,0.2,0.6,0,0,0.2,0,0.6481919,0.83150417
S06348,0.6,0.2,0,0,0.2,0.2,0,0.6,0.2,0,0,0.23732926,0.41373965
S06349,0.6,0.2,0,0,0.2,0.2,0.6,0,0.2,0,0,0.6428335,0.83617103
S06350,0.6,0.2,0,0,0.2,0.2,0,0.2,0.6,0,0,0.6487432,0.13929813
S06351,0.6,0.2,0,0,0.2,0.2,0.2,0,0.6,0,0,0.6480145,0.14559014
S06352,0.6,0.2,0,0,0.2,0.2,0,0,0.6,0.2,0,0.6476998,0.14640205
S06353,0.6,0.2,0,0,0.2,0.6,0.2,0.2,0,0,0,0.81795305,0.366306
S06354,0.6,0.2,0,0,0.2,0.6,0,0.2,0,0.2,0,0.8173628,0.36607495
S06355,0.6,0.2,0,0,0.2,0.6,0.2,0,0,0.2,0,0.8136892,0.37006313
S06356,0.6,0.2,0,0,0.2,0.6,0,0.2,0.2,0,0,0.81742024,0.36525095
S06357,0.6,0.2,0,0,0.2,0.6,0.2,0,0.2,0,0,0.8129475,0.36941272
S06358,0.6,0.2,0,0,0.2,0.6,0,0,0.2,0.2,0,0.81269205,0.36895052
S06359,0.6,0.2,0,0,0.2,0,0.4,0.4,0,0.2,0,0.4472014,0.63961303
S06360,0.6,0.2,0,0,0.2,0,0.4,0.4,0.2,0,0,0.44712642,0.63918316
S06361,0.6,0.2,0,0,0.2,0,0.2,0.4,0.4,0,0,0.29797024,0.3652073
S06362,0.6,0.2,0,0,0.2,0,0.4,0.2,0.4,0,0,0.49915278,0.43292588
S06363,0.6,0.2,0,0,0.2,0,0,0.4,0.4,0.2,0,0.30221286,0.36499676
S06364,0.6,0.2,0,0,0.2,0,0.4,0,0.4,0.2,0,0.53400934,0.45681673
S06365,0.6,0.2,0,0,0.2,0.2,0.4,0.4,0,0,0,0.44709647,0.63951117
S06366,0.6,0.2,0,0,0.2,0.2,0,0.4,0.4,0,0,0.30000615,0.365037
S06367,0.6,0.2,0,0,0.2,0.2,0.4,0,0.4,0,0,0.5240659,0.49461424
S06368,0.6,0.2,0,0,0.2,0.4,0.2,0.4,0,0,0,0.67154247,0.4081621
S06369,0.6,0.2,0,0,0.2,0.4,0.4,0.2,0,0,0,0.6453462,0.693898
S06370,0.6,0.2,0,0,0.2,0.4,0,0.4,0,0.2,0,0.7092058,0.36880007
S06371,0.6,0.2,0,0,0.2,0.4,0.4,0,0,0.2,0,0.6286006,0.67196375
S06372,0.6,0.2,0,0,0.2,0.4,0,0.4,0.2,0,0,0.68291575,0.36797905
S06373,0.6,0.2,0,0,0.2,0.4,0.4,0,0.2,0,0,0.6419775,0.6807412
S06374,0.6,0.2,0,0,0.2,0.4,0,0.2,0.4,0,0,0.6870442,0.24249998
S06375,0.6,0.2,0,0,0.2,0.4,0.2,0,0.4,0,0,0.6870337,0.24229072
S06376,0.6,0.2,0,0,0.2,0.4,0,0,0.4,0.2,0,0.68707466,0.24256025
S06377,0.6,0,0.2,0,0.2,0,0.2,0.6,0,0.2,0,0.2806684,0.45300007
S06378,0.6,0,0.2,0,0.2,0,0.6,0.2,0,0.2,0,0.61405367,0.8352048
S06379,0.6,0,0.2,0,0.2,0,0.2,0.6,0.2,0,0,0.21395956,0.40062866
S06380,0.6,0,0.2,0,0.2,0,0.6,0.2,0.2,0,0,0.6188727,0.8344745
S06381,0.6,0,0.2,0,0.2,0,0,0.6,0.2,0.2,0,0.21752173,0.39728388
S06382,0.6,0,0.2,0,0.2,0,0.6,0,0.2,0.2,0,0.61922497,0.8343989
S06383,0.6,0,0.2,0,0.2,0,0.2,0.2,0.6,0,0,0.6372463,0.15143877
S06384,0.6,0,0.2,0,0.2,0,0,0.2,0.6,0.2,0,0.63889164,0.15380599
S06385,0.6,0,0.2,0,0.2,0,0.2,0,0.6,0.2,0,0.63682854,0.15605704
S06386,0.6,0,0.2,0,0.2,0.2,0.2,0.6,0,0,0,0.26427376,0.4582679
S06387,0.6,0,0.2,0,0.2,0.2,0.6,0.2,0,0,0,0.6143434,0.8341873
S06388,0.6,0,0.2,0,0.2,0.2,0,0.6,0,0.2,0,0.2384106,0.43454805
S06389,0.6,0,0.2,0,0.2,0.2,0.6,0,0,0.2,0,0.614954,0.83434796
S06390,0.6,0,0.2,0,0.2,0.2,0,0.6,0.2,0,0,0.22352993,0.41125774
S06391,0.6,0,0.2,0,0.2,0.2,0.6,0,0.2,0,0,0.6200899,0.83371735
S06392,0.6,0,0.2,0,0.2,0.2,0,0.2,0.6,0,0,0.64123863,0.15366748
S06393,0.6,0,0.2,0,0.2,0.2,0.2,0,0.6,0,0,0.6395276,0.15587507
S06394,0.6,0,0.2,0,0.2,0.2,0,0,0.6,0.2,0,0.6397082,0.157611
S06395,0.6,0,0.2,0,0.2,0.6,0.2,0.2,0,0,0,0.80875796,0.35640627
S06396,0.6,0,0.2,0,0.2,0.6,0,0.2,0,0.2,0,0.80857855,0.3564128
S06397,0.6,0,0.2,0,0.2,0.6,0.2,0,0,0.2,0,0.8028202,0.3579437
S06398,0.6,0,0.2,0,0.2,0.6,0,0.2,0.2,0,0,0.8082144,0.3552717
S06399,0.6,0,0.2,0,0.2,0.6,0.2,0,0.2,0,0,0.8017939,0.35636377
S06400,0.6,0,0.2,0,0.2,0.6,0,0,0.2,0.2,0,0.8020442,0.35636595
S06401,0.6,0,0.2,0,0.2,0,0.4,0.4,0,0.2,0,0.43865654,0.6099069
S06402,0.6,0,0.2,0,0.2,0,0.4,0.4,0.2,0,0,0.4388374,0.6092275
S06403,0.6,0,0.2,0,0.2,0,0.2,0.4,0.4,0,0,0.31601188,0.34618184
S06404,0.6,0,0.2,0,0.2,0,0.4,0.2,0.4,0,0,0.50479466,0.43597355
S06405,0.6,0,0.2,0,0.2,0,0,0.4,0.4,0.2,0,0.31085837,0.35319299
S06406,0.6,0,0.2,0,0.2,0,0.4,0,0.4,0.2,0,0.53807425,0.46158248
S06407,0.6,0,0.2,0,0.2,0.2,0.4,0.4,0,0,0,0.4389263,0.6094709
S06408,0.6,0,0.2,0,0.2,0.2,0,0.4,0.4,0,0,0.31185246,0.34980687
S06409,0.6,0,0.2,0,0.2,0.2,0.4,0,0.4,0,0,0.5330242,0.496327
S06410,0.6,0,0.2,0,0.2,0.4,0.2,0.4,0,0,0,0.68239117,0.4104973
S06411,0.6,0,0.2,0,0.2,0.4,0.4,0.2,0,0,0,0.6406065,0.6992653
S06412,0.6,0,0.2,0,0.2,0.4,0,0.4,0,0.2,0,0.710434,0.37954476
S06413,0.6,0,0.2,0,0.2,0.4,0.4,0,0,0.2,0,0.623764,0.6758965
S06414,0.6,0,0.2,0,0.2,0.4,0,0.4,0.2,0,0,0.6846807,0.37999105
S06415,0.6,0,0.2,0,0.2,0.4,0.4,0,0.2,0,0,0.63616186,0.68468624
S06416,0.6,0,0.2,0,0.2,0.4,0,0.2,0.4,0,0,0.70707434,0.25797558
S06417,0.6,0,0.2,0,0.2,0.4,0.2,0,0.4,0,0,0.7070397,0.25780767
S06418,0.6,0,0.2,0,0.2,0.4,0,0,0.4,0.2,0,0.7067445,0.2576733
S06419,0.6,0.2,0,0.2,0,0,0.2,0.6,0,0.2,0,0.284693,0.43999773
S06420,0.6,0.2,0,0.2,0,0,0.6,0.2,0,0.2,0,0.64281094,0.81503004
S06421,0.6,0.2,0,0.2,0,0,0.2,0.6,0.2,0,0,0.24285479,0.3973403
S06422,0.6,0.2,0,0.2,0,0,0.6,0.2,0.2,0,0,0.6378949,0.82270265
S06423,0.6,0.2,0,0.2,0,0,0,0.6,0.2,0.2,0,0.24658509,0.38687706
S06424,0.6,0.2,0,0.2,0,0,0.6,0,0.2,0.2,0,0.63884354,0.82037973
S06425,0.6,0.2,0,0.2,0,0,0.2,0.2,0.6,0,0,0.65679026,0.12979496
S06426,0.6,0.2,0,0.2,0,0,0,0.2,0.6,0.2,0,0.678043,0.14112926
S06427,0.6,0.2,0,0.2,0,0,0.2,0,0.6,0.2,0,0.67180413,0.1524063
S06428,0.6,0.2,0,0.2,0,0.2,0.2,0.6,0,0,0,0.26047167,0.44693142
S06429,0.6,0.2,0,0.2,0,0.2,0.6,0.2,0,0,0,0.6443927,0.8177788
S06430,0.6,0.2,0,0.2,0,0.2,0,0.6,0,0.2,0,0.24983379,0.43462148
S06431,0.6,0.2,0,0.2,0,0.2,0.6,0,0,0.2,0,0.6446202,0.8147682
S06432,0.6,0.2,0,0.2,0,0.2,0,0.6,0.2,0,0,0.23966493,0.40895954
S06433,0.6,0.2,0,0.2,0,0.2,0.6,0,0.2,0,0,0.639394,0.8224342
S06434,0.6,0.2,0,0.2,0,0.2,0,0.2,0.6,0,0,0.6668402,0.13408418
S06435,0.6,0.2,0,0.2,0,0.2,0.2,0,0.6,0,0,0.66051936,0.14572217
S06436,0.6,0.2,0,0.2,0,0.2,0,0,0.6,0.2,0,0.6817158,0.15494369
S06437,0.6,0.2,0,0.2,0,0.6,0.2,0.2,0,0,0,0.8256851,0.3437576
S06438,0.6,0.2,0,0.2,0,0.6,0,0.2,0,0.2,0,0.82428116,0.34053025
S06439,0.6,0.2,0,0.2,0,0.6,0.2,0,0,0.2,0,0.82029164,0.33565548
S06440,0.6,0.2,0,0.2,0,0.6,0,0.2,0.2,0,0,0.8255355,0.34310338
S06441,0.6,0.2,0,0.2,0,0.6,0.2,0,0.2,0,0,0.82150024,0.33884776
S06442,0.6,0.2,0,0.2,0,0.6,0,0,0.2,0.2,0,0.8197509,0.3342508
S06443,0.6,0.2,0,0.2,0,0,0.4,0.4,0,0.2,0,0.47252652,0.6372312
S06444,0.6,0.2,0,0.2,0,0,0.2,0.4,0,0.4,0,0.34979725,0.42591977
S06445,0.6,0.2,0,0.2,0,0,0.4,0.2,0,0.4,0,0.5477384,0.6431552
S06446,0.6,0.2,0,0.2,0,0,0.4,0.4,0.2,0,0,0.47223634,0.6369504
S06447,0.6,0.2,0,0.2,0,0,0,0.4,0.2,0.4,0,0.35140067,0.4052877
S06448,0.6,0.2,0,0.2,0,0,0.4,0,0.2,0.4,0,0.5620201,0.64129555
S06449,0.6,0.2,0,0.2,0,0,0.2,0.4,0.4,0,0,0.28460315,0.35679185
S06450,0.6,0.2,0,0.2,0,0,0.4,0.2,0.4,0,0,0.5049021,0.44107527
S06451,0.6,0.2,0,0.2,0,0,0,0.4,0.4,0.2,0,0.28454325,0.3560447
S06452,0.6,0.2,0,0.2,0,0,0.4,0,0.4,0.2,0,0.5253276,0.45521763
S06453,0.6,0.2,0,0.2,0,0,0,0.2,0.4,0.4,0,0.70395255,0.17335916
S06454,0.6,0.2,0,0.2,0,0,0.2,0,0.4,0.4,0,0.6980123,0.17278993
S06455,0.6,0.2,0,0.2,0,0.2,0.4,0.4,0,0,0,0.4723478,0.63724715
S06456,0.6,0.2,0,0.2,0,0.2,0,0.4,0,0.4,0,0.35040084,0.41255718
S06457,0.6,0.2,0,0.2,0,0.2,0.4,0,0,0.4,0,0.57465404,0.65227646
S06458,0.6,0.2,0,0.2,0,0.2,0,0.4,0.4,0,0,0.28558093,0.35636786
S06459,0.6,0.2,0,0.2,0,0.2,0.4,0,0.4,0,0,0.52387744,0.48618418
S06460,0.6,0.2,0,0.2,0,0.2,0,0,0.4,0.4,0,0.70880353,0.17697686
S06461,0.6,0.2,0,0.2,0,0.4,0.2,0.4,0,0,0,0.6692741,0.4060673
S06462,0.6,0.2,0,0.2,0,0.4,0.4,0.2,0,0,0,0.63620704,0.69472885
S06463,0.6,0.2,0,0.2,0,0.4,0,0.4,0,0.2,0,0.7116325,0.36666152
S06464,0.6,0.2,0,0.2,0,0.4,0.4,0,0,0.2,0,0.6160258,0.67122424
S06465,0.6,0.2,0,0.2,0,0.4,0,0.2,0,0.4,0,0.7934575,0.2907145
S06466,0.6,0.2,0,0.2,0,0.4,0.2,0,0,0.4,0,0.78947616,0.29424798
S06467,0.6,0.2,0,0.2,0,0.4,0,0.4,0.2,0,0,0.6860048,0.36642855
S06468,0.6,0.2,0,0.2,0,0.4,0.4,0,0.2,0,0,0.62939847,0.68425274
S06469,0.6,0.2,0,0.2,0,0.4,0,0,0.2,0.4,0,0.7988566,0.28935686
S06470,0.6,0.2,0,0.2,0,0.4,0,0.2,0.4,0,0,0.6950348,0.23176487
S06471,0.6,0.2,0,0.2,0,0.4,0.2,0,0.4,0,0,0.69505954,0.23159096
S06472,0.6,0.2,0,0.2,0,0.4,0,0,0.4,0.2,0,0.6958793,0.23073846
S06473,0.6,0,0.2,0.2,0,0,0.2,0.6,0,0.2,0,0.28651652,0.45118475
S06474,0.6,0,0.2,0.2,0,0,0.6,0.2,0,0.2,0,0.61388373,0.817227
S06475,0.6,0,0.2,0.2,0,0,0.2,0.6,0.2,0,0,0.21498677,0.39245027
S06476,0.6,0,0.2,0.2,0,0,0.6,0.2,0.2,0,0,0.6172648,0.82127744
S06477,0.6,0,0.2,0.2,0,0,0,0.6,0.2,0.2,0,0.21761996,0.38884893
S06478,0.6,0,0.2,0.2,0,0,0.6,0,0.2,0.2,0,0.61899376,0.8193997
S06479,0.6,0,0.2,0.2,0,0,0.2,0.2,0.6,0,0,0.6578076,0.13164322
S06480,0.6,0,0.2,0.2,0,0,0,0.2,0.6,0.2,0,0.6781064,0.14271186
S06481,0.6,0,0.2,0.2,0,0,0.2,0,0.6,0.2,0,0.6714259,0.15479091
S06482,0.6,0,0.2,0.2,0,0.2,0.2,0.6,0,0,0,0.2604473,0.4584758
S06483,0.6,0,0.2,0.2,0,0.2,0.6,0.2,0,0,0,0.61293554,0.8186508
S06484,0.6,0,0.2,0.2,0,0.2,0,0.6,0,0.2,0,0.24670337,0.44002965
S06485,0.6,0,0.2,0.2,0,0.2,0.6,0,0,0.2,0,0.6156284,0.81618595
S06486,0.6,0,0.2,0.2,0,0.2,0,0.6,0.2,0,0,0.2256257,0.40625343
S06487,0.6,0,0.2,0.2,0,0.2,0.6,0,0.2,0,0,0.6187951,0.82082456
S06488,0.6,0,0.2,0.2,0,0.2,0,0.2,0.6,0,0,0.66731906,0.13578673
S06489,0.6,0,0.2,0.2,0,0.2,0.2,0,0.6,0,0,0.66071886,0.14802389
S06490,0.6,0,0.2,0.2,0,0.2,0,0,0.6,0.2,0,0.6808048,0.15745704
S06491,0.6,0,0.2,0.2,0,0.6,0.2,0.2,0,0,0,0.8332274,0.33348542
S06492,0.6,0,0.2,0.2,0,0.6,0,0.2,0,0.2,0,0.83092374,0.329257
S06493,0.6,0,0.2,0.2,0,0.6,0.2,0,0,0.2,0,0.8253914,0.32542938
S06494,0.6,0,0.2,0.2,0,0.6,0,0.2,0.2,0,0,0.8329938,0.33264154
S06495,0.6,0,0.2,0.2,0,0.6,0.2,0,0.2,0,0,0.8274094,0.32866538
S06496,0.6,0,0.2,0.2,0,0.6,0,0,0.2,0.2,0,0.82477146,0.32389432
S06497,0.6,0,0.2,0.2,0,0,0.4,0.4,0,0.2,0,0.45931354,0.6030031
S06498,0.6,0,0.2,0.2,0,0,0.2,0.4,0,0.4,0,0.3501191,0.4264179
S06499,0.6,0,0.2,0.2,0,0,0.4,0.2,0,0.4,0,0.5477234,0.6428257
S06500,0.6,0,0.2,0.2,0,0,0.4,0.4,0.2,0,0,0.4591854,0.6024423
S06501,0.6,0,0.2,0.2,0,0,0,0.4,0.2,0.4,0,0.35185105,0.4052186
S06502,0.6,0,0.2,0.2,0,0,0.4,0,0.2,0.4,0,0.5619258,0.6410731
S06503,0.6,0,0.2,0.2,0,0,0.2,0.4,0.4,0,0,0.29686674,0.3465506
S06504,0.6,0,0.2,0.2,0,0,0.4,0.2,0.4,0,0,0.5080473,0.44110686
S06505,0.6,0,0.2,0.2,0,0,0,0.4,0.4,0.2,0,0.2957955,0.34342515
S06506,0.6,0,0.2,0.2,0,0,0.4,0,0.4,0.2,0,0.5294946,0.45972642
S06507,0.6,0,0.2,0.2,0,0,0,0.2,0.4,0.4,0,0.7029049,0.17330243
S06508,0.6,0,0.2,0.2,0,0,0.2,0,0.4,0.4,0,0.69682944,0.17281997
S06509,0.6,0,0.2,0.2,0,0.2,0.4,0.4,0,0,0,0.45929113,0.6026798
S06510,0.6,0,0.2,0.2,0,0.2,0,0.4,0,0.4,0,0.35084763,0.41262743
S06511,0.6,0,0.2,0.2,0,0.2,0.4,0,0,0.4,0,0.57502514,0.65251416
S06512,0.6,0,0.2,0.2,0,0.2,0,0.4,0.4,0,0,0.2976686,0.34616494
S06513,0.6,0,0.2,0.2,0,0.2,0.4,0,0.4,0,0,0.53267246,0.48744082
S06514,0.6,0,0.2,0.2,0,0.2,0,0,0.4,0.4,0,0.708126,0.17673202
S06515,0.6,0,0.2,0.2,0,0.4,0.2,0.4,0,0,0,0.6821694,0.40685147
S06516,0.6,0,0.2,0.2,0,0.4,0.4,0.2,0,0,0,0.6329114,0.69977915
S06517,0.6,0,0.2,0.2,0,0.4,0,0.4,0,0.2,0,0.71379405,0.37948057
S06518,0.6,0,0.2,0.2,0,0.4,0.4,0,0,0.2,0,0.6138521,0.67568266
S06519,0.6,0,0.2,0.2,0,0.4,0,0.2,0,0.4,0,0.79386735,0.29226455
S06520,0.6,0,0.2,0.2,0,0.4,0.2,0,0,0.4,0,0.7896489,0.2956682
S06521,0.6,0,0.2,0.2,0,0.4,0,0.4,0.2,0,0,0.68740034,0.38171443
S06522,0.6,0,0.2,0.2,0,0.4,0.4,0,0.2,0,0,0.62611574,0.68812644
S06523,0.6,0,0.2,0.2,0,0.4,0,0,0.2,0.4,0,0.79928493,0.29063952
S06524,0.6,0,0.2,0.2,0,0.4,0,0.2,0.4,0,0,0.7048433,0.24490932
S06525,0.6,0,0.2,0.2,0,0.4,0.2,0,0.4,0,0,0.7048636,0.24473381
S06526,0.6,0,0.2,0.2,0,0.4,0,0,0.4,0.2,0,0.7053739,0.24399835
S06527,0.6,0,0,0.2,0.2,0,0.2,0.6,0,0.2,0,0.2867373,0.444378
S06528,0.6,0,0,0.2,0.2,0,0.6,0.2,0,0.2,0,0.63376725,0.8056867
S06529,0.6,0,0,0.2,0.2,0,0.2,0.6,0.2,0,0,0.22331212,0.39681983
S06530,0.6,0,0,0.2,0.2,0,0.6,0.2,0.2,0,0,0.6291476,0.8130564
S06531,0.6,0,0,0.2,0.2,0,0,0.6,0.2,0.2,0,0.22440617,0.39414918
S06532,0.6,0,0,0.2,0.2,0,0.6,0,0.2,0.2,0,0.6304902,0.8107456
S06533,0.6,0,0,0.2,0.2,0,0.2,0.2,0.6,0,0,0.6585523,0.13352403
S06534,0.6,0,0,0.2,0.2,0,0,0.2,0.6,0.2,0,0.67763937,0.14350136
S06535,0.6,0,0,0.2,0.2,0,0.2,0,0.6,0.2,0,0.67035455,0.15654933
