id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S05726,0,0,0.2,0.2,0.6,0.2,0.4,0.4,0,0,0,0.462089,0.63758117
S05727,0,0,0.2,0.2,0.6,0.2,0,0.4,0.4,0,0,0.2803411,0.5353715
S05728,0,0,0.2,0.2,0.6,0.2,0.4,0,0.4,0,0,0.48485902,0.4850033
S05729,0,0,0.2,0.2,0.6,0.4,0.2,0.4,0,0,0,0.605888,0.5074606
S05730,0,0,0.2,0.2,0.6,0.4,0.4,0.2,0,0,0,0.77693826,0.5238924
S05731,0,0,0.2,0.2,0.6,0.4,0,0.4,0.2,0,0,0.5478861,0.44435492
S05732,0,0,0.2,0.2,0.6,0.4,0.4,0,0.2,0,0,0.7780596,0.49735835
S05733,0,0,0.2,0.2,0.6,0.4,0,0.2,0.4,0,0,0.5550018,0.40272638
S05734,0,0,0.2,0.2,0.6,0.4,0.2,0,0.4,0,0,0.6629012,0.39424235
S05735,0,0.2,0.2,0.6,0,0,0.2,0.6,0,0.2,0,0.31380975,0.79605013
S05736,0,0.2,0.2,0.6,0,0,0.6,0.2,0,0.2,0,0.6181532,0.83060354
S05737,0,0.2,0.2,0.6,0,0,0.2,0.6,0.2,0,0,0.31703377,0.7956109
S05738,0,0.2,0.2,0.6,0,0,0.6,0.2,0.2,0,0,0.61772645,0.8365537
S05739,0,0.2,0.2,0.6,0,0,0,0.6,0.2,0.2,0,0.31315365,0.7966005
S05740,0,0.2,0.2,0.6,0,0,0.6,0,0.2,0.2,0,0.61864334,0.835389
S05741,0,0.2,0.2,0.6,0,0,0.2,0.2,0.6,0,0,0.2862112,0.387113
S05742,0,0.2,0.2,0.6,0,0,0,0.2,0.6,0.2,0,0.3038607,0.38705653
S05743,0,0.2,0.2,0.6,0,0,0.2,0,0.6,0.2,0,0.33551037,0.3677408
S05744,0,0.2,0.2,0.6,0,0.2,0.2,0.6,0,0,0,0.30849037,0.80347735
S05745,0,0.2,0.2,0.6,0,0.2,0.6,0.2,0,0,0,0.6122692,0.829805
S05746,0,0.2,0.2,0.6,0,0.2,0,0.6,0,0.2,0,0.30696055,0.80325586
S05747,0,0.2,0.2,0.6,0,0.2,0.6,0,0,0.2,0,0.61396503,0.82970923
S05748,0,0.2,0.2,0.6,0,0.2,0,0.6,0.2,0,0,0.3085832,0.803061
S05749,0,0.2,0.2,0.6,0,0.2,0.6,0,0.2,0,0,0.61418915,0.8351555
S05750,0,0.2,0.2,0.6,0,0.2,0,0.2,0.6,0,0,0.27045804,0.38986737
S05751,0,0.2,0.2,0.6,0,0.2,0.2,0,0.6,0,0,0.3468085,0.35530603
S05752,0,0.2,0.2,0.6,0,0.2,0,0,0.6,0.2,0,0.32387042,0.377904
S05753,0,0.2,0.2,0.6,0,0.6,0.2,0.2,0,0,0,0.9268136,0.41796073
S05754,0,0.2,0.2,0.6,0,0.6,0,0.2,0,0.2,0,0.9264947,0.41681528
S05755,0,0.2,0.2,0.6,0,0.6,0.2,0,0,0.2,0,0.9306038,0.41248566
S05756,0,0.2,0.2,0.6,0,0.6,0,0.2,0.2,0,0,0.927044,0.41746095
S05757,0,0.2,0.2,0.6,0,0.6,0.2,0,0.2,0,0,0.9312827,0.413368
S05758,0,0.2,0.2,0.6,0,0.6,0,0,0.2,0.2,0,0.9307811,0.41181913
S05759,0,0.2,0.2,0.6,0,0,0.4,0.4,0,0.2,0,0.44843674,0.74320054
S05760,0,0.2,0.2,0.6,0,0,0.4,0.4,0.2,0,0,0.44864112,0.7453544
S05761,0,0.2,0.2,0.6,0,0,0.2,0.4,0.4,0,0,0.3948786,0.79071486
S05762,0,0.2,0.2,0.6,0,0,0.4,0.2,0.4,0,0,0.5228193,0.80396277
S05763,0,0.2,0.2,0.6,0,0,0,0.4,0.4,0.2,0,0.39447492,0.79114944
S05764,0,0.2,0.2,0.6,0,0,0.4,0,0.4,0.2,0,0.52410483,0.80381024
S05765,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0,0,0,0.44887903,0.744723
S05766,0,0.2,0.2,0.6,0,0.2,0,0.4,0.4,0,0,0.39792663,0.7944891
S05767,0,0.2,0.2,0.6,0,0.2,0.4,0,0.4,0,0,0.5252697,0.80707586
S05768,0,0.2,0.2,0.6,0,0.4,0.2,0.4,0,0,0,0.42368418,0.8160044
S05769,0,0.2,0.2,0.6,0,0.4,0.4,0.2,0,0,0,0.5564973,0.82355666
S05770,0,0.2,0.2,0.6,0,0.4,0,0.4,0,0.2,0,0.41789222,0.81011015
S05771,0,0.2,0.2,0.6,0,0.4,0.4,0,0,0.2,0,0.55541754,0.8219977
S05772,0,0.2,0.2,0.6,0,0.4,0,0.4,0.2,0,0,0.4139385,0.8080795
S05773,0,0.2,0.2,0.6,0,0.4,0.4,0,0.2,0,0,0.5510755,0.8204934
S05774,0,0.2,0.2,0.6,0,0.4,0,0.2,0.4,0,0,0.47119585,0.80917567
S05775,0,0.2,0.2,0.6,0,0.4,0.2,0,0.4,0,0,0.4798624,0.8102021
S05776,0,0.2,0.2,0.6,0,0.4,0,0,0.4,0.2,0,0.47337887,0.80931467
S05777,0,0.2,0,0.6,0.2,0,0.2,0.6,0,0.2,0,0.33166367,0.80519843
S05778,0,0.2,0,0.6,0.2,0,0.6,0.2,0,0.2,0,0.604945,0.8097932
S05779,0,0.2,0,0.6,0.2,0,0.2,0.6,0.2,0,0,0.3354591,0.80618685
S05780,0,0.2,0,0.6,0.2,0,0.6,0.2,0.2,0,0,0.60582274,0.8133408
S05781,0,0.2,0,0.6,0.2,0,0,0.6,0.2,0.2,0,0.33314875,0.80768657
S05782,0,0.2,0,0.6,0.2,0,0.6,0,0.2,0.2,0,0.6062843,0.8132325
S05783,0,0.2,0,0.6,0.2,0,0.2,0.2,0.6,0,0,0.28174025,0.38134128
S05784,0,0.2,0,0.6,0.2,0,0,0.2,0.6,0.2,0,0.29906353,0.38212255
S05785,0,0.2,0,0.6,0.2,0,0.2,0,0.6,0.2,0,0.3319764,0.36286968
S05786,0,0.2,0,0.6,0.2,0.2,0.2,0.6,0,0,0,0.32538757,0.8128218
S05787,0,0.2,0,0.6,0.2,0.2,0.6,0.2,0,0,0,0.59764403,0.81391716
S05788,0,0.2,0,0.6,0.2,0.2,0,0.6,0,0.2,0,0.3246301,0.8130336
S05789,0,0.2,0,0.6,0.2,0.2,0.6,0,0,0.2,0,0.59892887,0.81361896
S05790,0,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0,0,0.32870966,0.812979
S05791,0,0.2,0,0.6,0.2,0.2,0.6,0,0.2,0,0,0.6007711,0.8158615
S05792,0,0.2,0,0.6,0.2,0.2,0,0.2,0.6,0,0,0.2636545,0.38410562
S05793,0,0.2,0,0.6,0.2,0.2,0.2,0,0.6,0,0,0.34219122,0.35030222
S05794,0,0.2,0,0.6,0.2,0.2,0,0,0.6,0.2,0,0.31776047,0.37489465
S05795,0,0.2,0,0.6,0.2,0.6,0.2,0.2,0,0,0,0.9067818,0.44168034
S05796,0,0.2,0,0.6,0.2,0.6,0,0.2,0,0.2,0,0.90673184,0.43911535
S05797,0,0.2,0,0.6,0.2,0.6,0.2,0,0,0.2,0,0.90130734,0.44342297
S05798,0,0.2,0,0.6,0.2,0.6,0,0.2,0.2,0,0,0.9071456,0.4399163
S05799,0,0.2,0,0.6,0.2,0.6,0.2,0,0.2,0,0,0.9017207,0.44485086
S05800,0,0.2,0,0.6,0.2,0.6,0,0,0.2,0.2,0,0.901231,0.44138467
S05801,0,0.2,0,0.6,0.2,0,0.4,0.4,0,0.2,0,0.45677704,0.74856544
S05802,0,0.2,0,0.6,0.2,0,0.4,0.4,0.2,0,0,0.45625788,0.75040615
S05803,0,0.2,0,0.6,0.2,0,0.2,0.4,0.4,0,0,0.3843624,0.80235076
S05804,0,0.2,0,0.6,0.2,0,0.4,0.2,0.4,0,0,0.5404345,0.798407
S05805,0,0.2,0,0.6,0.2,0,0,0.4,0.4,0.2,0,0.38479573,0.8017823
S05806,0,0.2,0,0.6,0.2,0,0.4,0,0.4,0.2,0,0.54148585,0.7986003
S05807,0,0.2,0,0.6,0.2,0.2,0.4,0.4,0,0,0,0.45689577,0.7502712
S05808,0,0.2,0,0.6,0.2,0.2,0,0.4,0.4,0,0,0.389985,0.8061576
S05809,0,0.2,0,0.6,0.2,0.2,0.4,0,0.4,0,0,0.54357195,0.8030829
S05810,0,0.2,0,0.6,0.2,0.4,0.2,0.4,0,0,0,0.42162618,0.820169
S05811,0,0.2,0,0.6,0.2,0.4,0.4,0.2,0,0,0,0.56121343,0.8167754
S05812,0,0.2,0,0.6,0.2,0.4,0,0.4,0,0.2,0,0.41434065,0.81444335
S05813,0,0.2,0,0.6,0.2,0.4,0.4,0,0,0.2,0,0.5612485,0.8147232
S05814,0,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0,0,0.40844405,0.8143154
S05815,0,0.2,0,0.6,0.2,0.4,0.4,0,0.2,0,0,0.5573902,0.81355387
S05816,0,0.2,0,0.6,0.2,0.4,0,0.2,0.4,0,0,0.46276712,0.8280288
S05817,0,0.2,0,0.6,0.2,0.4,0.2,0,0.4,0,0,0.47045037,0.82795286
S05818,0,0.2,0,0.6,0.2,0.4,0,0,0.4,0.2,0,0.4659446,0.8259308
S05819,0,0,0.2,0.6,0.2,0,0.2,0.6,0,0.2,0,0.32861638,0.7792134
S05820,0,0,0.2,0.6,0.2,0,0.6,0.2,0,0.2,0,0.6018007,0.83182687
S05821,0,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0,0.3311515,0.7819808
S05822,0,0,0.2,0.6,0.2,0,0.6,0.2,0.2,0,0,0.6041772,0.8398237
S05823,0,0,0.2,0.6,0.2,0,0,0.6,0.2,0.2,0,0.3284531,0.77907425
S05824,0,0,0.2,0.6,0.2,0,0.6,0,0.2,0.2,0,0.603947,0.8381824
S05825,0,0,0.2,0.6,0.2,0,0.2,0.2,0.6,0,0,0.28393152,0.39381555
S05826,0,0,0.2,0.6,0.2,0,0,0.2,0.6,0.2,0,0.3022845,0.39313328
S05827,0,0,0.2,0.6,0.2,0,0.2,0,0.6,0.2,0,0.34032997,0.3726736
S05828,0,0,0.2,0.6,0.2,0.2,0.2,0.6,0,0,0,0.3238764,0.78159165
S05829,0,0,0.2,0.6,0.2,0.2,0.6,0.2,0,0,0,0.59624285,0.8322886
S05830,0,0,0.2,0.6,0.2,0.2,0,0.6,0,0.2,0,0.3219893,0.7795266
S05831,0,0,0.2,0.6,0.2,0.2,0.6,0,0,0.2,0,0.59763306,0.8315521
S05832,0,0,0.2,0.6,0.2,0.2,0,0.6,0.2,0,0,0.32387376,0.78171563
S05833,0,0,0.2,0.6,0.2,0.2,0.6,0,0.2,0,0,0.5997519,0.83780146
S05834,0,0,0.2,0.6,0.2,0.2,0,0.2,0.6,0,0,0.26574242,0.3961982
S05835,0,0,0.2,0.6,0.2,0.2,0.2,0,0.6,0,0,0.3524777,0.36125162
S05836,0,0,0.2,0.6,0.2,0.2,0,0,0.6,0.2,0,0.3246508,0.38439837
S05837,0,0,0.2,0.6,0.2,0.6,0.2,0.2,0,0,0,0.9050699,0.42759767
S05838,0,0,0.2,0.6,0.2,0.6,0,0.2,0,0.2,0,0.9052701,0.4257819
S05839,0,0,0.2,0.6,0.2,0.6,0.2,0,0,0.2,0,0.89902204,0.4277221
S05840,0,0,0.2,0.6,0.2,0.6,0,0.2,0.2,0,0,0.90556145,0.42640775
S05841,0,0,0.2,0.6,0.2,0.6,0.2,0,0.2,0,0,0.89866894,0.4287002
S05842,0,0,0.2,0.6,0.2,0.6,0,0,0.2,0.2,0,0.8995194,0.4262055
S05843,0,0,0.2,0.6,0.2,0,0.4,0.4,0,0.2,0,0.4368428,0.74568444
S05844,0,0,0.2,0.6,0.2,0,0.4,0.4,0.2,0,0,0.435086,0.74942786
S05845,0,0,0.2,0.6,0.2,0,0.2,0.4,0.4,0,0,0.37920544,0.7890722
S05846,0,0,0.2,0.6,0.2,0,0.4,0.2,0.4,0,0,0.51972693,0.81799984
S05847,0,0,0.2,0.6,0.2,0,0,0.4,0.4,0.2,0,0.37826502,0.7886088
S05848,0,0,0.2,0.6,0.2,0,0.4,0,0.4,0.2,0,0.520807,0.8177994
S05849,0,0,0.2,0.6,0.2,0.2,0.4,0.4,0,0,0,0.43612567,0.74810266
S05850,0,0,0.2,0.6,0.2,0.2,0,0.4,0.4,0,0,0.38088602,0.7897306
S05851,0,0,0.2,0.6,0.2,0.2,0.4,0,0.4,0,0,0.5226445,0.82223976
S05852,0,0,0.2,0.6,0.2,0.4,0.2,0.4,0,0,0,0.4202306,0.8221627
S05853,0,0,0.2,0.6,0.2,0.4,0.4,0.2,0,0,0,0.5465093,0.8253044
S05854,0,0,0.2,0.6,0.2,0.4,0,0.4,0,0.2,0,0.41384697,0.81736493
S05855,0,0,0.2,0.6,0.2,0.4,0.4,0,0,0.2,0,0.54505736,0.8243834
S05856,0,0,0.2,0.6,0.2,0.4,0,0.4,0.2,0,0,0.40923232,0.8171367
S05857,0,0,0.2,0.6,0.2,0.4,0.4,0,0.2,0,0,0.5404644,0.8259196
S05858,0,0,0.2,0.6,0.2,0.4,0,0.2,0.4,0,0,0.49174172,0.8239366
S05859,0,0,0.2,0.6,0.2,0.4,0.2,0,0.4,0,0,0.49742144,0.8243678
S05860,0,0,0.2,0.6,0.2,0.4,0,0,0.4,0.2,0,0.49312207,0.82380676
S05861,0.2,0.6,0.2,0,0,0,0.2,0.6,0.2,0,0,0.26045957,0.6827282
S05862,0.2,0.6,0.2,0,0,0,0.6,0.2,0.2,0,0,0.8189695,0.68709934
S05863,0.2,0.6,0.2,0,0,0,0.2,0.2,0.6,0,0,0.2895382,0.32329106
S05864,0.2,0.6,0.2,0,0,0.2,0.2,0.6,0,0,0,0.25168496,0.6751685
S05865,0.2,0.6,0.2,0,0,0.2,0.6,0.2,0,0,0,0.8410721,0.66048425
S05866,0.2,0.6,0.2,0,0,0.2,0,0.6,0.2,0,0,0.2435246,0.6675984
S05867,0.2,0.6,0.2,0,0,0.2,0.6,0,0.2,0,0,0.8295238,0.6741657
S05868,0.2,0.6,0.2,0,0,0.2,0,0.2,0.6,0,0,0.2670288,0.33542058
S05869,0.2,0.6,0.2,0,0,0.2,0.2,0,0.6,0,0,0.31081146,0.3115588
S05870,0.2,0.6,0.2,0,0,0.6,0.2,0.2,0,0,0,0.80755395,0.32165173
S05871,0.2,0.6,0.2,0,0,0.6,0,0.2,0.2,0,0,0.8070771,0.3209235
S05872,0.2,0.6,0.2,0,0,0.6,0.2,0,0.2,0,0,0.8088272,0.3155724
S05873,0.2,0.6,0.2,0,0,0,0.4,0.4,0.2,0,0,0.4419971,0.57282966
S05874,0.2,0.6,0.2,0,0,0,0.2,0.4,0.4,0,0,0.33154345,0.49406776
S05875,0.2,0.6,0.2,0,0,0,0.4,0.2,0.4,0,0,0.41200423,0.47655964
S05876,0.2,0.6,0.2,0,0,0.2,0.4,0.4,0,0,0,0.50498515,0.57993746
S05877,0.2,0.6,0.2,0,0,0.2,0,0.4,0.4,0,0,0.24951907,0.47753224
S05878,0.2,0.6,0.2,0,0,0.2,0.4,0,0.4,0,0,0.45666543,0.41902542
S05879,0.2,0.6,0.2,0,0,0.4,0.2,0.4,0,0,0,0.567552,0.53713256
S05880,0.2,0.6,0.2,0,0,0.4,0.4,0.2,0,0,0,0.85054046,0.5518827
S05881,0.2,0.6,0.2,0,0,0.4,0,0.4,0.2,0,0,0.5929773,0.4506373
S05882,0.2,0.6,0.2,0,0,0.4,0.4,0,0.2,0,0,0.84643996,0.5357032
S05883,0.2,0.6,0.2,0,0,0.4,0,0.2,0.4,0,0,0.60409683,0.4131558
S05884,0.2,0.6,0.2,0,0,0.4,0.2,0,0.4,0,0,0.6228488,0.41038975
S05885,0.2,0.2,0.6,0,0,0,0.2,0.6,0.2,0,0,0.18803397,0.634399
S05886,0.2,0.2,0.6,0,0,0,0.6,0.2,0.2,0,0,0.71895087,0.72866046
S05887,0.2,0.2,0.6,0,0,0,0.2,0.2,0.6,0,0,0.26933286,0.292117
S05888,0.2,0.2,0.6,0,0,0.2,0.2,0.6,0,0,0,0.19126756,0.62973154
S05889,0.2,0.2,0.6,0,0,0.2,0.6,0.2,0,0,0,0.745517,0.7203331
S05890,0.2,0.2,0.6,0,0,0.2,0,0.6,0.2,0,0,0.19280869,0.62730944
S05891,0.2,0.2,0.6,0,0,0.2,0.6,0,0.2,0,0,0.7288259,0.7257506
S05892,0.2,0.2,0.6,0,0,0.2,0,0.2,0.6,0,0,0.2526044,0.29873538
S05893,0.2,0.2,0.6,0,0,0.2,0.2,0,0.6,0,0,0.28252226,0.28330055
S05894,0.2,0.2,0.6,0,0,0.6,0.2,0.2,0,0,0,0.7519433,0.35439166
S05895,0.2,0.2,0.6,0,0,0.6,0,0.2,0.2,0,0,0.7426132,0.35514757
S05896,0.2,0.2,0.6,0,0,0.6,0.2,0,0.2,0,0,0.7468144,0.34474713
S05897,0.2,0.2,0.6,0,0,0,0.4,0.4,0.2,0,0,0.416362,0.59486073
S05898,0.2,0.2,0.6,0,0,0,0.2,0.4,0.4,0,0,0.34331602,0.5222652
S05899,0.2,0.2,0.6,0,0,0,0.4,0.2,0.4,0,0,0.41255754,0.50714207
S05900,0.2,0.2,0.6,0,0,0.2,0.4,0.4,0,0,0,0.47944212,0.58885396
S05901,0.2,0.2,0.6,0,0,0.2,0,0.4,0.4,0,0,0.2565778,0.49882188
S05902,0.2,0.2,0.6,0,0,0.2,0.4,0,0.4,0,0,0.49233112,0.43145898
S05903,0.2,0.2,0.6,0,0,0.4,0.2,0.4,0,0,0,0.560539,0.50251156
S05904,0.2,0.2,0.6,0,0,0.4,0.4,0.2,0,0,0,0.74341154,0.4704697
S05905,0.2,0.2,0.6,0,0,0.4,0,0.4,0.2,0,0,0.55098677,0.47401738
S05906,0.2,0.2,0.6,0,0,0.4,0.4,0,0.2,0,0,0.7322642,0.4647511
S05907,0.2,0.2,0.6,0,0,0.4,0,0.2,0.4,0,0,0.59846264,0.37884855
S05908,0.2,0.2,0.6,0,0,0.4,0.2,0,0.4,0,0,0.618506,0.37234953
S05909,0.2,0.6,0,0,0.2,0,0.2,0.6,0.2,0,0,0.26707518,0.6773864
S05910,0.2,0.6,0,0,0.2,0,0.6,0.2,0.2,0,0,0.8153221,0.6819541
S05911,0.2,0.6,0,0,0.2,0,0.2,0.2,0.6,0,0,0.29097456,0.33092877
S05912,0.2,0.6,0,0,0.2,0.2,0.2,0.6,0,0,0,0.25879344,0.6695315
S05913,0.2,0.6,0,0,0.2,0.2,0.6,0.2,0,0,0,0.83720875,0.6538497
S05914,0.2,0.6,0,0,0.2,0.2,0,0.6,0.2,0,0,0.25035146,0.6622854
S05915,0.2,0.6,0,0,0.2,0.2,0.6,0,0.2,0,0,0.8256607,0.6685531
S05916,0.2,0.6,0,0,0.2,0.2,0,0.2,0.6,0,0,0.2637655,0.34390903
S05917,0.2,0.6,0,0,0.2,0.2,0.2,0,0.6,0,0,0.31348416,0.32013878
S05918,0.2,0.6,0,0,0.2,0.6,0.2,0.2,0,0,0,0.83067554,0.34145594
S05919,0.2,0.6,0,0,0.2,0.6,0,0.2,0.2,0,0,0.8289541,0.3413303
S05920,0.2,0.6,0,0,0.2,0.6,0.2,0,0.2,0,0,0.83573174,0.3420673
S05921,0.2,0.6,0,0,0.2,0,0.4,0.4,0.2,0,0,0.44917157,0.5714201
S05922,0.2,0.6,0,0,0.2,0,0.2,0.4,0.4,0,0,0.32777354,0.49210367
S05923,0.2,0.6,0,0,0.2,0,0.4,0.2,0.4,0,0,0.41096318,0.47331408
S05924,0.2,0.6,0,0,0.2,0.2,0.4,0.4,0,0,0,0.51160085,0.58095807
S05925,0.2,0.6,0,0,0.2,0.2,0,0.4,0.4,0,0,0.24975848,0.4739538
S05926,0.2,0.6,0,0,0.2,0.2,0.4,0,0.4,0,0,0.45155883,0.41940886
S05927,0.2,0.6,0,0,0.2,0.4,0.2,0.4,0,0,0,0.5797007,0.54141897
S05928,0.2,0.6,0,0,0.2,0.4,0.4,0.2,0,0,0,0.85268867,0.5565825
S05929,0.2,0.6,0,0,0.2,0.4,0,0.4,0.2,0,0,0.5928151,0.44705746
S05930,0.2,0.6,0,0,0.2,0.4,0.4,0,0.2,0,0,0.8519968,0.53974354
S05931,0.2,0.6,0,0,0.2,0.4,0,0.2,0.4,0,0,0.59768736,0.42186147
S05932,0.2,0.6,0,0,0.2,0.4,0.2,0,0.4,0,0,0.6318645,0.41419223
S05933,0.2,0,0.6,0,0.2,0,0.2,0.6,0.2,0,0,0.19147827,0.5980597
S05934,0.2,0,0.6,0,0.2,0,0.6,0.2,0.2,0,0,0.7140217,0.7274505
S05935,0.2,0,0.6,0,0.2,0,0.2,0.2,0.6,0,0,0.26274404,0.28876698
S05936,0.2,0,0.6,0,0.2,0.2,0.2,0.6,0,0,0,0.19435692,0.6028592
S05937,0.2,0,0.6,0,0.2,0.2,0.6,0.2,0,0,0,0.7398824,0.7203564
S05938,0.2,0,0.6,0,0.2,0.2,0,0.6,0.2,0,0,0.19313452,0.60129833
S05939,0.2,0,0.6,0,0.2,0.2,0.6,0,0.2,0,0,0.7238821,0.72479266
S05940,0.2,0,0.6,0,0.2,0.2,0,0.2,0.6,0,0,0.24568336,0.2948914
S05941,0.2,0,0.6,0,0.2,0.2,0.2,0,0.6,0,0,0.27718544,0.27978536
S05942,0.2,0,0.6,0,0.2,0.6,0.2,0.2,0,0,0,0.74791884,0.38903034
S05943,0.2,0,0.6,0,0.2,0.6,0,0.2,0.2,0,0,0.7488826,0.37963867
S05944,0.2,0,0.6,0,0.2,0.6,0.2,0,0.2,0,0,0.7403877,0.40118033
S05945,0.2,0,0.6,0,0.2,0,0.4,0.4,0.2,0,0,0.41582912,0.60361433
S05946,0.2,0,0.6,0,0.2,0,0.2,0.4,0.4,0,0,0.33706447,0.53155434
S05947,0.2,0,0.6,0,0.2,0,0.4,0.2,0.4,0,0,0.42195177,0.5140956
S05948,0.2,0,0.6,0,0.2,0.2,0.4,0.4,0,0,0,0.47351968,0.5955237
S05949,0.2,0,0.6,0,0.2,0.2,0,0.4,0.4,0,0,0.26187643,0.5058798
S05950,0.2,0,0.6,0,0.2,0.2,0.4,0,0.4,0,0,0.49634784,0.4396774
S05951,0.2,0,0.6,0,0.2,0.4,0.2,0.4,0,0,0,0.56884533,0.4962009
S05952,0.2,0,0.6,0,0.2,0.4,0.4,0.2,0,0,0,0.7470037,0.47091633
S05953,0.2,0,0.6,0,0.2,0.4,0,0.4,0.2,0,0,0.54668516,0.47096002
S05954,0.2,0,0.6,0,0.2,0.4,0.4,0,0.2,0,0,0.73524815,0.46501303
S05955,0.2,0,0.6,0,0.2,0.4,0,0.2,0.4,0,0,0.59209543,0.374814
S05956,0.2,0,0.6,0,0.2,0.4,0.2,0,0.4,0,0,0.6242751,0.36690664
S05957,0.2,0.2,0,0,0.6,0,0.2,0.6,0.2,0,0,0.30092418,0.607519
S05958,0.2,0.2,0,0,0.6,0,0.6,0.2,0.2,0,0,0.62878907,0.6837192
S05959,0.2,0.2,0,0,0.6,0,0.2,0.2,0.6,0,0,0.17609729,0.35929245
S05960,0.2,0.2,0,0,0.6,0.2,0.2,0.6,0,0,0,0.2854965,0.61306155
S05961,0.2,0.2,0,0,0.6,0.2,0.6,0.2,0,0,0,0.6290361,0.67991126
S05962,0.2,0.2,0,0,0.6,0.2,0,0.6,0.2,0,0,0.27129853,0.6074566
S05963,0.2,0.2,0,0,0.6,0.2,0.6,0,0.2,0,0,0.6288079,0.68302995
S05964,0.2,0.2,0,0,0.6,0.2,0,0.2,0.6,0,0,0.1718739,0.38081244
S05965,0.2,0.2,0,0,0.6,0.2,0.2,0,0.6,0,0,0.17717528,0.34789887
S05966,0.2,0.2,0,0,0.6,0.6,0.2,0.2,0,0,0,0.80725414,0.422968
S05967,0.2,0.2,0,0,0.6,0.6,0,0.2,0.2,0,0,0.8032846,0.40880153
S05968,0.2,0.2,0,0,0.6,0.6,0.2,0,0.2,0,0,0.8113132,0.43746933
S05969,0.2,0.2,0,0,0.6,0,0.4,0.4,0.2,0,0,0.44481486,0.6309102
S05970,0.2,0.2,0,0,0.6,0,0.2,0.4,0.4,0,0,0.3011265,0.5448687
S05971,0.2,0.2,0,0,0.6,0,0.4,0.2,0.4,0,0,0.4607635,0.50986826
S05972,0.2,0.2,0,0,0.6,0.2,0.4,0.4,0,0,0,0.46728468,0.63565385
S05973,0.2,0.2,0,0,0.6,0.2,0,0.4,0.4,0,0,0.2750766,0.53989047
S05974,0.2,0.2,0,0,0.6,0.2,0.4,0,0.4,0,0,0.48738927,0.48375672
S05975,0.2,0.2,0,0,0.6,0.4,0.2,0.4,0,0,0,0.6107,0.51322865
S05976,0.2,0.2,0,0,0.6,0.4,0.4,0.2,0,0,0,0.7788114,0.5211306
S05977,0.2,0.2,0,0,0.6,0.4,0,0.4,0.2,0,0,0.5554374,0.436365
S05978,0.2,0.2,0,0,0.6,0.4,0.4,0,0.2,0,0,0.7810449,0.5032614
S05979,0.2,0.2,0,0,0.6,0.4,0,0.2,0.4,0,0,0.55373955,0.4093284
S05980,0.2,0.2,0,0,0.6,0.4,0.2,0,0.4,0,0,0.6620156,0.40373302
S05981,0.2,0,0.2,0,0.6,0,0.2,0.6,0.2,0,0,0.2995072,0.6008525
S05982,0.2,0,0.2,0,0.6,0,0.6,0.2,0.2,0,0,0.6375998,0.6918533
S05983,0.2,0,0.2,0,0.6,0,0.2,0.2,0.6,0,0,0.17506245,0.36179575
S05984,0.2,0,0.2,0,0.6,0.2,0.2,0.6,0,0,0,0.2853597,0.60679317
S05985,0.2,0,0.2,0,0.6,0.2,0.6,0.2,0,0,0,0.64036214,0.6908924
S05986,0.2,0,0.2,0,0.6,0.2,0,0.6,0.2,0,0,0.27033412,0.60049796
S05987,0.2,0,0.2,0,0.6,0.2,0.6,0,0.2,0,0,0.6379825,0.6911927
S05988,0.2,0,0.2,0,0.6,0.2,0,0.2,0.6,0,0,0.17213246,0.3766441
S05989,0.2,0,0.2,0,0.6,0.2,0.2,0,0.6,0,0,0.17611718,0.35064238
S05990,0.2,0,0.2,0,0.6,0.6,0.2,0.2,0,0,0,0.80288494,0.4248592
S05991,0.2,0,0.2,0,0.6,0.6,0,0.2,0.2,0,0,0.7983334,0.41223383
S05992,0.2,0,0.2,0,0.6,0.6,0.2,0,0.2,0,0,0.80815864,0.4387939
S05993,0.2,0,0.2,0,0.6,0,0.4,0.4,0.2,0,0,0.43885782,0.63149077
S05994,0.2,0,0.2,0,0.6,0,0.2,0.4,0.4,0,0,0.3065801,0.54827887
S05995,0.2,0,0.2,0,0.6,0,0.4,0.2,0.4,0,0,0.45609245,0.5162705
S05996,0.2,0,0.2,0,0.6,0.2,0.4,0.4,0,0,0,0.467245,0.63644356
S05997,0.2,0,0.2,0,0.6,0.2,0,0.4,0.4,0,0,0.27777937,0.5399252
S05998,0.2,0,0.2,0,0.6,0.2,0.4,0,0.4,0,0,0.49183032,0.4838326
S05999,0.2,0,0.2,0,0.6,0.4,0.2,0.4,0,0,0,0.60666674,0.5039817
S06000,0.2,0,0.2,0,0.6,0.4,0.4,0.2,0,0,0,0.7741417,0.5184905
S06001,0.2,0,0.2,0,0.6,0.4,0,0.4,0.2,0,0,0.5457398,0.44250095
S06002,0.2,0,0.2,0,0.6,0.4,0.4,0,0.2,0,0,0.7758572,0.49825826
S06003,0.2,0,0.2,0,0.6,0.4,0,0.2,0.4,0,0,0.5528523,0.4005312
