id,pred_avg_Pnma_uncorrected,pred_avg_Pbcm_uncorrected
S06318,0.511248654,0.50108275
S06319,0.507228941,0.500692995
S06320,0.509256085,0.50156373
S06321,0.509381189,0.49970655
S06322,0.512567573,0.504243785
S06323,0.504429058,0.495610515
S06324,0.507478122,0.49596347
S06325,0.508644773,0.501546785
S06326,0.50887634,0.500809835
S06327,0.510405251,0.504046485
S06328,0.510185522,0.50045662
S06329,0.51258494,0.50840255
S06330,0.511156288,0.50155828
S06331,0.512636014,0.50468284
S06332,0.514851,0.5094133
S06333,0.515596047,0.50605102
S06334,0.519731928,0.50962435
S06335,0.476126984,0.47142309
S06336,0.492852636,0.492295415
S06337,0.476488243,0.468289735
S06338,0.492147652,0.48841157
S06339,0.476881234,0.470048275
S06340,0.495697511,0.4878909
S06341,0.508556261,0.48983816
S06342,0.511146955,0.501168625
S06343,0.512383773,0.503270985
S06344,0.472624948,0.471253315
S06345,0.492715348,0.49447089
S06346,0.476266428,0.4681537
S06347,0.492560478,0.484094475
S06348,0.47519379,0.47130967
S06349,0.49118111,0.4939805
S06350,0.508457331,0.49364039
S06351,0.506972326,0.499622255
S06352,0.509792272,0.495892785
S06353,0.511562009,0.51072675
S06354,0.514807147,0.5108943
S06355,0.515502756,0.50934137
S06356,0.512879655,0.507550075
S06357,0.514757277,0.510395025
S06358,0.51570806,0.50554225
S06359,0.506399729,0.503857075
S06360,0.506181426,0.49393675
S06361,0.506486658,0.495367765
S06362,0.507596204,0.494721985
S06363,0.509011046,0.49563314
S06364,0.512656418,0.496928485
S06365,0.504766965,0.50237705
S06366,0.505049176,0.496708375
S06367,0.510468259,0.50134655
S06368,0.50815438,0.50239882
S06369,0.509218658,0.50401398
S06370,0.511528729,0.50597569
S06371,0.51328184,0.50606187
S06372,0.508872768,0.50502938
S06373,0.511837565,0.506908025
S06374,0.513819262,0.50713986
S06375,0.516285411,0.5111377
S06376,0.518247779,0.507069515
S06377,0.472668491,0.46194389
S06378,0.489712854,0.48809739
S06379,0.473799886,0.45911497
S06380,0.489071196,0.482651995
S06381,0.472132347,0.46644822
S06382,0.489740135,0.477465225
S06383,0.502514848,0.488642885
S06384,0.502118536,0.491614715
S06385,0.501981326,0.49220575
S06386,0.472025769,0.463712005
S06387,0.492360911,0.48817035
S06388,0.471682171,0.46407817
S06389,0.492517143,0.480103465
S06390,0.472493057,0.466278895
S06391,0.490413796,0.48356422
S06392,0.501980242,0.4931878
S06393,0.501635035,0.490359785
S06394,0.499274738,0.49420181
S06395,0.513066867,0.50069557
S06396,0.512526522,0.503064735
S06397,0.512324261,0.498778315
S06398,0.512546235,0.49750006
S06399,0.515025549,0.502812015
S06400,0.512219073,0.50670114
S06401,0.504706534,0.49598681
S06402,0.504242881,0.4953841
S06403,0.501180852,0.492802485
S06404,0.504064812,0.49540585
S06405,0.50124535,0.488283455
S06406,0.505666001,0.495887615
S06407,0.50513808,0.492082045
S06408,0.503169928,0.496245815
S06409,0.504477202,0.49283696
S06410,0.508093835,0.49965987
S06411,0.508723012,0.499639705
S06412,0.508729815,0.4972977
S06413,0.511015817,0.49802111
S06414,0.509715025,0.500524265
S06415,0.510703668,0.50054394
S06416,0.510671218,0.501155185
S06417,0.510031207,0.50311266
S06418,0.510728619,0.50153785
S06419,0.500491499,0.47831683
S06420,0.516478717,0.50174285
S06421,0.502068158,0.47771581
S06422,0.515995843,0.502392485
S06423,0.503937014,0.48063053
S06424,0.521589688,0.50279343
S06425,0.542639726,0.51157395
S06426,0.546901622,0.50997488
S06427,0.546867118,0.512451175
S06428,0.495676546,0.48135015
S06429,0.513080248,0.501848415
S06430,0.498842599,0.47542335
S06431,0.517362728,0.50117975
S06432,0.497719349,0.477219465
S06433,0.515335087,0.498506205
S06434,0.539284176,0.5102875
S06435,0.539908014,0.509259985
S06436,0.541813842,0.5151864
S06437,0.534885301,0.51651025
S06438,0.538112859,0.515646865
S06439,0.538692058,0.521668085
S06440,0.5368092,0.51945085
S06441,0.538144934,0.5187095
S06442,0.541468342,0.521232225
S06443,0.534603856,0.510303075
S06444,0.541579751,0.517327
S06445,0.543375678,0.51647067
S06446,0.535942543,0.509654915
S06447,0.546863511,0.51710262
S06448,0.546582487,0.515985995
S06449,0.538248415,0.50994343
S06450,0.53808928,0.50765177
S06451,0.540939854,0.5110267
S06452,0.543778017,0.51597148
S06453,0.545530277,0.51497251
S06454,0.548626896,0.5173826
S06455,0.531330421,0.508265925
S06456,0.539112849,0.513323755
S06457,0.542831649,0.51790937
S06458,0.534999265,0.504467485
S06459,0.537581936,0.50883808
S06460,0.546186641,0.512304
S06461,0.530789859,0.51226398
S06462,0.529847266,0.50890255
S06463,0.532983495,0.51360449
S06464,0.535665017,0.51538369
S06465,0.540645551,0.518128485
S06466,0.538176296,0.517369825
S06467,0.532143174,0.51273155
S06468,0.533608156,0.5105674
S06469,0.544483058,0.518775885
S06470,0.540532815,0.52059108
S06471,0.540965111,0.51834398
S06472,0.543498331,0.518597935
S06473,0.49680298,0.47348703
S06474,0.513886339,0.4939194
S06475,0.496841897,0.46720506
S06476,0.51270253,0.49681415
S06477,0.498948382,0.473749165
S06478,0.513233705,0.497608315
S06479,0.531036168,0.50451873
S06480,0.529356153,0.50490409
S06481,0.532014171,0.51305476
S06482,0.495909346,0.47348513
S06483,0.515440582,0.49135717
S06484,0.495923281,0.475394325
S06485,0.513396041,0.49626681
S06486,0.497030599,0.474861615
S06487,0.513605809,0.492032885
S06488,0.526318142,0.50068149
S06489,0.527461593,0.504707585
S06490,0.528572052,0.509238915
S06491,0.534101967,0.5108601
S06492,0.534542401,0.50725172
S06493,0.535484461,0.50916732
S06494,0.53362893,0.51236923
S06495,0.535058893,0.5179875
S06496,0.536504148,0.511314525
S06497,0.532617576,0.504733735
S06498,0.534202281,0.506538155
S06499,0.53341121,0.511403205
S06500,0.532795267,0.506134265
S06501,0.534299756,0.51711265
S06502,0.536327524,0.508910265
S06503,0.529482554,0.50637205
S06504,0.52839491,0.505376325
S06505,0.529070587,0.50624691
S06506,0.532388034,0.503252375
S06507,0.532331492,0.51279238
S06508,0.530294141,0.512332765
S06509,0.53011403,0.50404002
S06510,0.533681141,0.508366035
S06511,0.532346937,0.50718725
S06512,0.527020508,0.49698015
S06513,0.529745379,0.50321789
S06514,0.530440398,0.5130634
S06515,0.529447403,0.50379057
S06516,0.530975144,0.506339715
S06517,0.529555066,0.50482558
S06518,0.532541333,0.512292275
S06519,0.533859733,0.50884104
S06520,0.532069265,0.51297445
S06521,0.530501192,0.50489915
S06522,0.53078783,0.505583835
S06523,0.535074311,0.5130351
S06524,0.534168944,0.51072135
S06525,0.534079144,0.508171275
S06526,0.533766275,0.51510898
S06527,0.500223336,0.47182706
S06528,0.515141129,0.492758495
S06529,0.496353227,0.47421511
S06530,0.511927222,0.49693019
S06531,0.497854342,0.4751655
S06532,0.512989826,0.49628972
S06533,0.529333448,0.507173985
S06534,0.529354964,0.50967085
S06535,0.530716832,0.50628218
S06536,0.496482107,0.46849294
S06537,0.513246193,0.49837041
S06538,0.497056091,0.4743649
S06539,0.513632433,0.49288194
S06540,0.497755253,0.47353126
S06541,0.513002551,0.494277875
S06542,0.529465524,0.50032755
S06543,0.526678449,0.501182345
S06544,0.530146814,0.503323935
S06545,0.53331681,0.50834433
S06546,0.534117736,0.50978187
S06547,0.53503741,0.512355875
S06548,0.533351373,0.5130452
S06549,0.535076775,0.510764985
S06550,0.534802613,0.510863525
S06551,0.532057776,0.50291254
S06552,0.53305941,0.51115665
S06553,0.533947276,0.5103751
S06554,0.531990459,0.504222395
S06555,0.534307045,0.50903691
S06556,0.535712644,0.50988577
S06557,0.530009945,0.500597625
S06558,0.530929591,0.50052545
S06559,0.529808557,0.50142456
S06560,0.531710554,0.51134312
S06561,0.532582997,0.504474765
S06562,0.532346455,0.50733368
S06563,0.53139787,0.506386505
S06564,0.532165843,0.507461625
S06565,0.534262892,0.50889014
S06566,0.525744129,0.50123642
S06567,0.530029465,0.50281678
S06568,0.529804129,0.507476575
S06569,0.531476896,0.50681495
S06570,0.530342131,0.50652795
S06571,0.530157171,0.50669568
S06572,0.532251193,0.50938782
S06573,0.534241572,0.51253915
S06574,0.533054542,0.506990515
S06575,0.529887136,0.50558193
S06576,0.529743463,0.499687075
S06577,0.534574589,0.51332545
S06578,0.534203593,0.515010675
S06579,0.534614905,0.51089923
S06580,0.534804438,0.51866665
S06581,0.45461965,0.46076369
S06582,0.46923258,0.478540485
S06583,0.478847356,0.474729945
S06584,0.450598235,0.459779625
S06585,0.464118844,0.47509196
S06586,0.454995381,0.45855075
S06587,0.468552878,0.479356185
S06588,0.476552556,0.476852255
S06589,0.479714619,0.47795332
S06590,0.480633485,0.48937222
S06591,0.483822791,0.489834975
S06592,0.484657207,0.491454545
S06593,0.464102807,0.470710725
S06594,0.468089979,0.470724895
S06595,0.472107613,0.47459023
S06596,0.461598325,0.47076737
S06597,0.466106871,0.46757576
S06598,0.476397907,0.47830015
S06599,0.466364641,0.47405399
S06600,0.474334289,0.4849311
S06601,0.473341847,0.47887086
S06602,0.478386126,0.48626496
S06603,0.480497336,0.481555525
S06604,0.482237519,0.48322365
S06605,0.457899978,0.462110085
S06606,0.47213504,0.48119918
S06607,0.476213545,0.472432125
S06608,0.452552114,0.459096865
S06609,0.469418722,0.48227419
S06610,0.45644696,0.46050547
S06611,0.472262573,0.48052602
S06612,0.475586954,0.47406034
S06613,0.475390294,0.47210578
S06614,0.48052973,0.48983556
S06615,0.484381041,0.489727785
S06616,0.484244153,0.49059962
S06617,0.46334616,0.468870775
S06618,0.466811082,0.46766348
S06619,0.472046096,0.473970755
S06620,0.459292069,0.46952942
S06621,0.464859742,0.467428505
S06622,0.474365432,0.47644736
S06623,0.466753984,0.474892185
S06624,0.473614223,0.483376905
S06625,0.47392879,0.47950116
S06626,0.478463296,0.48651511
S06627,0.478945562,0.479281285
S06628,0.48200983,0.486081375
S06629,0.456037858,0.455228425
S06630,0.463449251,0.468410685
S06631,0.471933422,0.46691969
S06632,0.452550952,0.45490852
S06633,0.460504628,0.46779237
S06634,0.455673971,0.454147665
S06635,0.463255804,0.4683765
S06636,0.471739693,0.46945675
S06637,0.470793291,0.46758343
S06638,0.477737272,0.478998385
S06639,0.4797518,0.481392865
S06640,0.479378726,0.4809904
S06641,0.460534794,0.46184626
S06642,0.463104638,0.46192959
S06643,0.467334224,0.4677866
S06644,0.459698817,0.4635503
S06645,0.461825094,0.463365035
S06646,0.470892693,0.473072305
S06647,0.468123762,0.46999097
S06648,0.474585627,0.4793114
S06649,0.471115174,0.47019945
S06650,0.476123665,0.47650613
S06651,0.47671958,0.47539446
S06652,0.479534751,0.48054895
S06653,0.451401487,0.462973215
S06654,0.469210424,0.4871161
S06655,0.477453528,0.48531808
S06656,0.450504813,0.45701386
S06657,0.465736049,0.47934921
S06658,0.454811291,0.465058415
S06659,0.468415873,0.479523375
S06660,0.477803996,0.477459
S06661,0.478847108,0.48257104
S06662,0.482746241,0.496043695
S06663,0.485532929,0.4981464
S06664,0.486618461,0.496215045
S06665,0.464591072,0.47534053
S06666,0.46746163,0.472734065
S06667,0.469196791,0.48211218
S06668,0.461919249,0.47276397
S06669,0.465445112,0.47387236
S06670,0.475154956,0.48467575
S06671,0.467337686,0.47968474
S06672,0.476106315,0.492187075
S06673,0.47355215,0.47958335
S06674,0.478682034,0.494306815
S06675,0.480325315,0.482422665
S06676,0.481427254,0.487920285
S06677,0.456163486,0.46999219
S06678,0.468934071,0.488765315
S06679,0.474543478,0.47131656
S06680,0.453468617,0.46899821
S06681,0.469621747,0.48228199
S06682,0.455888795,0.467583045
S06683,0.47290576,0.485809875
S06684,0.475380488,0.48039026
S06685,0.473944593,0.474168425
S06686,0.481343112,0.49221061
S06687,0.485538656,0.49541731
S06688,0.485462314,0.492612195
S06689,0.464046116,0.4782245
S06690,0.465650156,0.4681389
S06691,0.471624982,0.481033315
S06692,0.459361714,0.469442725
S06693,0.463781179,0.47050515
S06694,0.473316239,0.47783281
S06695,0.467288989,0.48178113
S06696,0.473488049,0.48505542
S06697,0.473620824,0.47606197
S06698,0.479161632,0.49440149
S06699,0.479248811,0.484797535
S06700,0.480270255,0.49098155
S06701,0.453224548,0.45135938
S06702,0.460723653,0.46583727
S06703,0.465418878,0.4611684
S06704,0.452445662,0.457049755
S06705,0.460453152,0.46236159
S06706,0.453136219,0.45114512
S06707,0.461136,0.46845585
S06708,0.466865318,0.47017416
S06709,0.466029084,0.4679292
S06710,0.479190706,0.47477837
S06711,0.479854169,0.475776625
S06712,0.479204026,0.481484995
S06713,0.458917341,0.451568005
S06714,0.459460493,0.45535542
S06715,0.463567265,0.46354073
S06716,0.460438445,0.463807085
S06717,0.458059155,0.456600115
S06718,0.468223075,0.46521476
S06719,0.46859588,0.46109672
S06720,0.475527979,0.47620595
S06721,0.471458036,0.467847435
S06722,0.474031039,0.47715244
S06723,0.474387234,0.471173965
S06724,0.477781698,0.476704085
S06725,0.458493188,0.47137065
S06726,0.466941004,0.480312155
S06727,0.459418698,0.4681805
S06728,0.467698855,0.47627829
S06729,0.464349556,0.467101205
S06730,0.472558452,0.476133765
S06731,0.484208584,0.484673335
S06732,0.488353712,0.48451943
S06733,0.490305768,0.49182187
S06734,0.455766997,0.468843935
S06735,0.466477193,0.47769258
S06736,0.46081903,0.47109883
S06737,0.469022562,0.4810932
S06738,0.4583197,0.46476475
S06739,0.466676997,0.48020795
S06740,0.484649453,0.48310222
S06741,0.48673441,0.48730765
S06742,0.487824004,0.486257685
S06743,0.493370613,0.506005175
S06744,0.498787851,0.508556395
S06745,0.497934503,0.50551735
S06746,0.496415468,0.50217383
S06747,0.495390827,0.50340553
S06748,0.499083312,0.50363795
S06749,0.464613641,0.47873625
S06750,0.46596078,0.476072385
S06751,0.474872509,0.48111298
S06752,0.480178769,0.488614495
S06753,0.480115644,0.485713275
S06754,0.484310035,0.48794911
S06755,0.461867782,0.477480035
S06756,0.474216914,0.48041879
S06757,0.48068679,0.489731285
S06758,0.475496999,0.48681449
S06759,0.480837158,0.496806535
S06760,0.477867365,0.477836375
S06761,0.485291282,0.501210215
S06762,0.482679126,0.490347175
S06763,0.485801513,0.498081125
S06764,0.488718366,0.49654709
S06765,0.489385328,0.497158855
S06766,0.496389655,0.5010881
S06767,0.455166277,0.468542085
S06768,0.467483037,0.477664235
S06769,0.457556071,0.46348599
S06770,0.466675571,0.479038655
S06771,0.459222916,0.46778969
S06772,0.470644583,0.47635759
S06773,0.477455669,0.472013845
S06774,0.479465857,0.48144199
S06775,0.481843066,0.4835882
S06776,0.453999288,0.459866175
S06777,0.465518055,0.47846227
S06778,0.45469111,0.462528315
S06779,0.468510798,0.47433578
S06780,0.456551109,0.456608845
S06781,0.468151629,0.47964655
S06782,0.476343078,0.474206225
S06783,0.481814023,0.477776685
S06784,0.481170075,0.48046073
S06785,0.493955506,0.50243619
S06786,0.494960018,0.48896164
S06787,0.495806933,0.49628247
S06788,0.493594702,0.49582718
S06789,0.494604659,0.50103417
S06790,0.496751959,0.5073345
S06791,0.463169377,0.470767575
S06792,0.463364965,0.46716264
S06793,0.469355808,0.47556965
S06794,0.477171826,0.476811395
S06795,0.474698478,0.47939594
S06796,0.480203862,0.48994539
S06797,0.461273266,0.462344735
S06798,0.471615445,0.474326415
S06799,0.480233222,0.48265682
S06800,0.475482643,0.48114174
S06801,0.47718924,0.486703875
S06802,0.477951606,0.481566325
S06803,0.48091409,0.482174935
S06804,0.479887616,0.48340307
S06805,0.47895716,0.482728925
S06806,0.485113592,0.48608289
S06807,0.488459717,0.485058935
S06808,0.491127064,0.488514585
S06809,0.460605965,0.4764137
S06810,0.467699585,0.476621585
S06811,0.462680551,0.47179817
S06812,0.466835161,0.48096496
S06813,0.464819435,0.47515096
S06814,0.47417652,0.483275875
S06815,0.48474533,0.488384925
S06816,0.488491163,0.491643475
S06817,0.49064295,0.485742345
S06818,0.456898016,0.46652724
S06819,0.464172216,0.47776689
S06820,0.462275077,0.468780575
S06821,0.4669898,0.481177675
S06822,0.460782065,0.47459823
S06823,0.467139344,0.472131655
S06824,0.483295587,0.483356905
S06825,0.486604588,0.487825
S06826,0.489272455,0.487218515
S06827,0.491314523,0.49802577
S06828,0.496777471,0.5065246
S06829,0.49630198,0.507110505
S06830,0.495871158,0.510186035
S06831,0.494758355,0.507059785
S06832,0.499001038,0.50649297
S06833,0.464682466,0.478149385
S06834,0.464727844,0.4777227
S06835,0.476553433,0.477215875
S06836,0.478473991,0.48242174
S06837,0.481298656,0.48107301
S06838,0.486437588,0.484536975
S06839,0.461787015,0.47281059
S06840,0.475974654,0.476286
S06841,0.482255527,0.489814835
S06842,0.475149802,0.489268155
S06843,0.482154414,0.492352465
S06844,0.477839574,0.48507923
S06845,0.485683876,0.49984791
S06846,0.48159019,0.485735685
S06847,0.486810434,0.500546515
S06848,0.487873716,0.494186055
S06849,0.488269407,0.494357885
S06850,0.496187454,0.50033049
S06851,0.455569092,0.456452515
S06852,0.467880907,0.47283881
S06853,0.455453575,0.456691165
S06854,0.465746001,0.46978654
S06855,0.455031503,0.45255264
S06856,0.467381437,0.471236315
S06857,0.471258763,0.474959955
S06858,0.471141009,0.470150415
S06859,0.473387998,0.469183665
S06860,0.454629492,0.457086995
S06861,0.467063786,0.467893065
S06862,0.455202795,0.459867505
S06863,0.467892292,0.469117375
S06864,0.454743374,0.4561159
S06865,0.470155498,0.469228865
S06866,0.469402813,0.47135195
S06867,0.474793529,0.46789366
S06868,0.473188932,0.474842525
S06869,0.491459262,0.491146865
S06870,0.493012629,0.49414624
S06871,0.491758955,0.49878777
S06872,0.491324739,0.494697985
S06873,0.4907471,0.491628735
S06874,0.492631682,0.49309533
S06875,0.461674972,0.46524014
S06876,0.46180862,0.461692235
S06877,0.466654182,0.47190142
S06878,0.472403663,0.472401825
S06879,0.471950027,0.468459605
S06880,0.474032835,0.47321485
S06881,0.462849597,0.45686654
S06882,0.467444156,0.460117615
S06883,0.475233975,0.47440327
S06884,0.476506945,0.47447455
S06885,0.478273121,0.48135649
S06886,0.474291396,0.47152229
