id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1,count,entropy,potential_initial,uncertainty_initial,potential_final,uncertainty_final
S05827,0,0,0.2,0.6,0.2,0,0.2,0,0.6,0.2,0,0.34032997,0.3726736,6,15.80109853,0.462368668,0.023946377,0.490705968,0.008485921
S05828,0,0,0.2,0.6,0.2,0.2,0.2,0.6,0,0,0,0.3238764,0.78159165,6,15.80109853,0.434884681,0.021834971,0.45164686,0.008348264
S05829,0,0,0.2,0.6,0.2,0.2,0.6,0.2,0,0,0,0.59624285,0.8322886,6,15.80109853,0.44409101,0.023471833,0.465802914,0.01040278
S05830,0,0,0.2,0.6,0.2,0.2,0,0.6,0,0.2,0,0.3219893,0.7795266,6,15.80109853,0.430078671,0.023547608,0.452191025,0.008278078
S05831,0,0,0.2,0.6,0.2,0.2,0.6,0,0,0.2,0,0.59763306,0.8315521,6,15.80109853,0.445460065,0.023879003,0.465682356,0.009621775
S05832,0,0,0.2,0.6,0.2,0.2,0,0.6,0.2,0,0,0.32387376,0.78171563,6,15.80109853,0.430278442,0.023737281,0.452774091,0.011825784
S05833,0,0,0.2,0.6,0.2,0.2,0.6,0,0.2,0,0,0.5997519,0.83780146,6,15.80109853,0.447451602,0.024788289,0.466671911,0.011647008
S05834,0,0,0.2,0.6,0.2,0.2,0,0.2,0.6,0,0,0.26574242,0.3961982,6,15.80109853,0.466311197,0.020585038,0.485233221,0.00904999
S05835,0,0,0.2,0.6,0.2,0.2,0.2,0,0.6,0,0,0.3524777,0.36125162,6,15.80109853,0.459186832,0.023400433,0.493260169,0.010141995
S05836,0,0,0.2,0.6,0.2,0.2,0,0,0.6,0.2,0,0.3246508,0.38439837,6,15.80109853,0.466239139,0.022564018,0.488429987,0.009038906
S05837,0,0,0.2,0.6,0.2,0.6,0.2,0.2,0,0,0,0.9050699,0.42759767,6,15.80109853,0.496323899,0.023621371,0.524884198,0.010270498
S05838,0,0,0.2,0.6,0.2,0.6,0,0.2,0,0.2,0,0.9052701,0.4257819,6,15.80109853,0.496323988,0.020915665,0.520944157,0.010736547
S05839,0,0,0.2,0.6,0.2,0.6,0.2,0,0,0.2,0,0.89902204,0.4277221,6,15.80109853,0.494197896,0.022468046,0.524790343,0.010357688
S05840,0,0,0.2,0.6,0.2,0.6,0,0.2,0.2,0,0,0.90556145,0.42640775,6,15.80109853,0.501174432,0.021052149,0.523690941,0.010499065
S05841,0,0,0.2,0.6,0.2,0.6,0.2,0,0.2,0,0,0.89866894,0.4287002,6,15.80109853,0.494584021,0.022859783,0.519616168,0.010679364
S05842,0,0,0.2,0.6,0.2,0.6,0,0,0.2,0.2,0,0.8995194,0.4262055,6,15.80109853,0.489683007,0.020476029,0.523393871,0.010651989
S05843,0,0,0.2,0.6,0.2,0,0.4,0.4,0,0.2,0,0.4368428,0.74568444,6,16.67115554,0.447364974,0.0231112,0.465286562,0.009388543
S05844,0,0,0.2,0.6,0.2,0,0.4,0.4,0.2,0,0,0.435086,0.74942786,6,16.67115554,0.445045136,0.022289419,0.46305996,0.008502469
S05845,0,0,0.2,0.6,0.2,0,0.2,0.4,0.4,0,0,0.37920544,0.7890722,6,16.67115554,0.453901278,0.020204359,0.454550186,0.008364169
S05846,0,0,0.2,0.6,0.2,0,0.4,0.2,0.4,0,0,0.51972693,0.81799984,6,16.67115554,0.466759423,0.021540876,0.46178185,0.01129789
S05847,0,0,0.2,0.6,0.2,0,0,0.4,0.4,0.2,0,0.37826502,0.7886088,6,16.67115554,0.455243323,0.018542694,0.456679099,0.011612814
S05848,0,0,0.2,0.6,0.2,0,0.4,0,0.4,0.2,0,0.520807,0.8177994,6,16.67115554,0.466452893,0.019563702,0.462070276,0.010210808
S05849,0,0,0.2,0.6,0.2,0.2,0.4,0.4,0,0,0,0.43612567,0.74810266,6,16.67115554,0.447208598,0.022152325,0.4630088,0.009853829
S05850,0,0,0.2,0.6,0.2,0.2,0,0.4,0.4,0,0,0.38088602,0.7897306,6,16.67115554,0.450379432,0.01952319,0.459206418,0.01000019
S05851,0,0,0.2,0.6,0.2,0.2,0.4,0,0.4,0,0,0.5226445,0.82223976,6,16.67115554,0.470283068,0.02187195,0.461036577,0.012246073
S05852,0,0,0.2,0.6,0.2,0.4,0.2,0.4,0,0,0,0.4202306,0.8221627,6,16.67115554,0.483036246,0.023226006,0.451560136,0.010573328
S05853,0,0,0.2,0.6,0.2,0.4,0.4,0.2,0,0,0,0.5465093,0.8253044,6,16.67115554,0.487390547,0.02292695,0.461802346,0.012052966
S05854,0,0,0.2,0.6,0.2,0.4,0,0.4,0,0.2,0,0.41384697,0.81736493,6,16.67115554,0.461051141,0.023711835,0.456741397,0.008499045
S05855,0,0,0.2,0.6,0.2,0.4,0.4,0,0,0.2,0,0.54505736,0.8243834,6,16.67115554,0.485565431,0.021289725,0.465377669,0.009452616
S05856,0,0,0.2,0.6,0.2,0.4,0,0.4,0.2,0,0,0.40923232,0.8171367,6,16.67115554,0.462654255,0.020610925,0.451709063,0.007881981
S05857,0,0,0.2,0.6,0.2,0.4,0.4,0,0.2,0,0,0.5404644,0.8259196,6,16.67115554,0.483782091,0.023012836,0.464474872,0.009105728
S05858,0,0,0.2,0.6,0.2,0.4,0,0.2,0.4,0,0,0.49174172,0.8239366,6,16.67115554,0.483721517,0.023342135,0.45710815,0.010459406
S05859,0,0,0.2,0.6,0.2,0.4,0.2,0,0.4,0,0,0.49742144,0.8243678,6,16.67115554,0.482627414,0.01967261,0.458385013,0.011218681
S05860,0,0,0.2,0.6,0.2,0.4,0,0,0.4,0.2,0,0.49312207,0.82380676,6,16.67115554,0.484491309,0.021929547,0.460465792,0.01021669
S05861,0.2,0.6,0.2,0,0,0,0.2,0.6,0.2,0,0,0.26045957,0.6827282,6,15.80109853,0.391377046,0.03145854,0.422967083,0.013715849
S05862,0.2,0.6,0.2,0,0,0,0.6,0.2,0.2,0,0,0.8189695,0.68709934,6,15.80109853,0.4223198,0.033559308,0.455590309,0.015190296
S05863,0.2,0.6,0.2,0,0,0,0.2,0.2,0.6,0,0,0.2895382,0.32329106,6,15.80109853,0.442156461,0.031906827,0.473329266,0.014273082
S05864,0.2,0.6,0.2,0,0,0.2,0.2,0.6,0,0,0,0.25168496,0.6751685,6,15.80109853,0.391771984,0.032649388,0.411488264,0.012486898
S05865,0.2,0.6,0.2,0,0,0.2,0.6,0.2,0,0,0,0.8410721,0.66048425,6,15.80109853,0.423860427,0.033513079,0.451399272,0.014595807
S05866,0.2,0.6,0.2,0,0,0.2,0,0.6,0.2,0,0,0.2435246,0.6675984,6,15.80109853,0.395710086,0.032087457,0.420865384,0.011859117
S05867,0.2,0.6,0.2,0,0,0.2,0.6,0,0.2,0,0,0.8295238,0.6741657,6,15.80109853,0.427145698,0.033885453,0.459419293,0.014457896
S05868,0.2,0.6,0.2,0,0,0.2,0,0.2,0.6,0,0,0.2670288,0.33542058,6,15.80109853,0.442936862,0.033166336,0.474400356,0.013790169
S05869,0.2,0.6,0.2,0,0,0.2,0.2,0,0.6,0,0,0.31081146,0.3115588,6,15.80109853,0.445575838,0.034716877,0.475128261,0.013146368
S05870,0.2,0.6,0.2,0,0,0.6,0.2,0.2,0,0,0,0.80755395,0.32165173,6,15.80109853,0.464781686,0.032453879,0.48028582,0.014571647
S05871,0.2,0.6,0.2,0,0,0.6,0,0.2,0.2,0,0,0.8070771,0.3209235,6,15.80109853,0.47518412,0.030505556,0.49009253,0.01386212
S05872,0.2,0.6,0.2,0,0,0.6,0.2,0,0.2,0,0,0.8088272,0.3155724,6,15.80109853,0.469566293,0.032000384,0.490172164,0.01477881
S05873,0.2,0.6,0.2,0,0,0,0.4,0.4,0.2,0,0,0.4419971,0.57282966,6,16.67115554,0.417096788,0.029435096,0.443698162,0.012013105
S05874,0.2,0.6,0.2,0,0,0,0.2,0.4,0.4,0,0,0.33154345,0.49406776,6,16.67115554,0.407026266,0.032625827,0.452679915,0.016561756
S05875,0.2,0.6,0.2,0,0,0,0.4,0.2,0.4,0,0,0.41200423,0.47655964,6,16.67115554,0.433322155,0.031300415,0.456954253,0.014326557
S05876,0.2,0.6,0.2,0,0,0.2,0.4,0.4,0,0,0,0.50498515,0.57993746,6,16.67115554,0.418062425,0.033428643,0.435756907,0.012218436
S05877,0.2,0.6,0.2,0,0,0.2,0,0.4,0.4,0,0,0.24951907,0.47753224,6,16.67115554,0.416388499,0.036696933,0.449105914,0.01032975
S05878,0.2,0.6,0.2,0,0,0.2,0.4,0,0.4,0,0,0.45666543,0.41902542,6,16.67115554,0.441915715,0.031230151,0.467292239,0.011527868
S05879,0.2,0.6,0.2,0,0,0.4,0.2,0.4,0,0,0,0.567552,0.53713256,6,16.67115554,0.428080013,0.033502145,0.44572207,0.013507302
S05880,0.2,0.6,0.2,0,0,0.4,0.4,0.2,0,0,0,0.85054046,0.5518827,6,16.67115554,0.447442498,0.032744339,0.459006762,0.014709177
S05881,0.2,0.6,0.2,0,0,0.4,0,0.4,0.2,0,0,0.5929773,0.4506373,6,16.67115554,0.415213659,0.033193236,0.459919941,0.012545954
S05882,0.2,0.6,0.2,0,0,0.4,0.4,0,0.2,0,0,0.84643996,0.5357032,6,16.67115554,0.456590611,0.031817398,0.473495074,0.013911066
S05883,0.2,0.6,0.2,0,0,0.4,0,0.2,0.4,0,0,0.60409683,0.4131558,6,16.67115554,0.451071796,0.033194523,0.475849216,0.01326489
S05884,0.2,0.6,0.2,0,0,0.4,0.2,0,0.4,0,0,0.6228488,0.41038975,6,16.67115554,0.449842737,0.033233037,0.479439703,0.01274164
S05885,0.2,0.2,0.6,0,0,0,0.2,0.6,0.2,0,0,0.18803397,0.634399,6,15.80109853,0.378693685,0.030076882,0.413196402,0.014529464
S05886,0.2,0.2,0.6,0,0,0,0.6,0.2,0.2,0,0,0.71895087,0.72866046,6,15.80109853,0.412777137,0.032192775,0.443831502,0.013988241
S05887,0.2,0.2,0.6,0,0,0,0.2,0.2,0.6,0,0,0.26933286,0.292117,6,15.80109853,0.415072768,0.032230607,0.458767942,0.014233729
S05888,0.2,0.2,0.6,0,0,0.2,0.2,0.6,0,0,0,0.19126756,0.62973154,6,15.80109853,0.393405999,0.037345855,0.412707346,0.012279397
S05889,0.2,0.2,0.6,0,0,0.2,0.6,0.2,0,0,0,0.745517,0.7203331,6,15.80109853,0.40699544,0.033625964,0.439285987,0.014758605
S05890,0.2,0.2,0.6,0,0,0.2,0,0.6,0.2,0,0,0.19280869,0.62730944,6,15.80109853,0.389209424,0.03351229,0.414463045,0.0127651
S05891,0.2,0.2,0.6,0,0,0.2,0.6,0,0.2,0,0,0.7288259,0.7257506,6,15.80109853,0.411111696,0.032573104,0.438525001,0.014345164
S05892,0.2,0.2,0.6,0,0,0.2,0,0.2,0.6,0,0,0.2526044,0.29873538,6,15.80109853,0.421316201,0.034930964,0.45350536,0.013388412
S05893,0.2,0.2,0.6,0,0,0.2,0.2,0,0.6,0,0,0.28252226,0.28330055,6,15.80109853,0.421449136,0.03204788,0.458592973,0.013076107
S05894,0.2,0.2,0.6,0,0,0.6,0.2,0.2,0,0,0,0.7519433,0.35439166,6,15.80109853,0.463574654,0.030421432,0.474616597,0.013375224
S05895,0.2,0.2,0.6,0,0,0.6,0,0.2,0.2,0,0,0.7426132,0.35514757,6,15.80109853,0.459979685,0.031010078,0.472461948,0.013808252
S05896,0.2,0.2,0.6,0,0,0.6,0.2,0,0.2,0,0,0.7468144,0.34474713,6,15.80109853,0.46895291,0.030854787,0.475821096,0.012502474
S05897,0.2,0.2,0.6,0,0,0,0.4,0.4,0.2,0,0,0.416362,0.59486073,6,16.67115554,0.405189968,0.02963297,0.433176906,0.012238666
S05898,0.2,0.2,0.6,0,0,0,0.2,0.4,0.4,0,0,0.34331602,0.5222652,6,16.67115554,0.405149403,0.03008024,0.437334156,0.012917742
S05899,0.2,0.2,0.6,0,0,0,0.4,0.2,0.4,0,0,0.41255754,0.50714207,6,16.67115554,0.416473803,0.027722795,0.4445946,0.012445844
S05900,0.2,0.2,0.6,0,0,0.2,0.4,0.4,0,0,0,0.47944212,0.58885396,6,16.67115554,0.400555803,0.030102728,0.435934482,0.013037952
S05901,0.2,0.2,0.6,0,0,0.2,0,0.4,0.4,0,0,0.2565778,0.49882188,6,16.67115554,0.40088229,0.032340583,0.433950243,0.013710133
S05902,0.2,0.2,0.6,0,0,0.2,0.4,0,0.4,0,0,0.49233112,0.43145898,6,16.67115554,0.416068096,0.032181216,0.454621633,0.012492502
S05903,0.2,0.2,0.6,0,0,0.4,0.2,0.4,0,0,0,0.560539,0.50251156,6,16.67115554,0.426302381,0.033048746,0.446322641,0.012211336
S05904,0.2,0.2,0.6,0,0,0.4,0.4,0.2,0,0,0,0.74341154,0.4704697,6,16.67115554,0.43596614,0.031821025,0.464148958,0.012761609
S05905,0.2,0.2,0.6,0,0,0.4,0,0.4,0.2,0,0,0.55098677,0.47401738,6,16.67115554,0.410519848,0.032158583,0.452323439,0.013488532
S05906,0.2,0.2,0.6,0,0,0.4,0.4,0,0.2,0,0,0.7322642,0.4647511,6,16.67115554,0.436413042,0.031517813,0.466511473,0.014352929
S05907,0.2,0.2,0.6,0,0,0.4,0,0.2,0.4,0,0,0.59846264,0.37884855,6,16.67115554,0.430911281,0.033274971,0.467561605,0.013767873
S05908,0.2,0.2,0.6,0,0,0.4,0.2,0,0.4,0,0,0.618506,0.37234953,6,16.67115554,0.437476324,0.032295321,0.469774547,0.012893437
S05909,0.2,0.6,0,0,0.2,0,0.2,0.6,0.2,0,0,0.26707518,0.6773864,6,15.80109853,0.385155663,0.027820603,0.422859455,0.011618296
S05910,0.2,0.6,0,0,0.2,0,0.6,0.2,0.2,0,0,0.8153221,0.6819541,6,15.80109853,0.421789746,0.034140845,0.457745382,0.014025049
S05911,0.2,0.6,0,0,0.2,0,0.2,0.2,0.6,0,0,0.29097456,0.33092877,6,15.80109853,0.442241236,0.031132031,0.473906738,0.012749442
S05912,0.2,0.6,0,0,0.2,0.2,0.2,0.6,0,0,0,0.25879344,0.6695315,6,15.80109853,0.389774621,0.033595067,0.415608537,0.012403442
S05913,0.2,0.6,0,0,0.2,0.2,0.6,0.2,0,0,0,0.83720875,0.6538497,6,15.80109853,0.424058465,0.033167536,0.450072801,0.013341204
S05914,0.2,0.6,0,0,0.2,0.2,0,0.6,0.2,0,0,0.25035146,0.6622854,6,15.80109853,0.391574721,0.032808855,0.42176938,0.013075796
S05915,0.2,0.6,0,0,0.2,0.2,0.6,0,0.2,0,0,0.8256607,0.6685531,6,15.80109853,0.427421743,0.032779268,0.45592384,0.015299602
S05916,0.2,0.6,0,0,0.2,0.2,0,0.2,0.6,0,0,0.2637655,0.34390903,6,15.80109853,0.443627325,0.036803683,0.474038609,0.014226268
S05917,0.2,0.6,0,0,0.2,0.2,0.2,0,0.6,0,0,0.31348416,0.32013878,6,15.80109853,0.440343678,0.033241603,0.479218326,0.011527152
S05918,0.2,0.6,0,0,0.2,0.6,0.2,0.2,0,0,0,0.83067554,0.34145594,6,15.80109853,0.465620941,0.032193565,0.480604586,0.012996875
S05919,0.2,0.6,0,0,0.2,0.6,0,0.2,0.2,0,0,0.8289541,0.3413303,6,15.80109853,0.46625729,0.031327409,0.486009167,0.012970967
S05920,0.2,0.6,0,0,0.2,0.6,0.2,0,0.2,0,0,0.83573174,0.3420673,6,15.80109853,0.46437578,0.03304073,0.486198832,0.013468669
S05921,0.2,0.6,0,0,0.2,0,0.4,0.4,0.2,0,0,0.44917157,0.5714201,6,16.67115554,0.415644903,0.030895176,0.444771685,0.011689208
S05922,0.2,0.6,0,0,0.2,0,0.2,0.4,0.4,0,0,0.32777354,0.49210367,6,16.67115554,0.407193958,0.033424987,0.454321725,0.013073194
S05923,0.2,0.6,0,0,0.2,0,0.4,0.2,0.4,0,0,0.41096318,0.47331408,6,16.67115554,0.434230819,0.030240929,0.460779491,0.013802894
S05924,0.2,0.6,0,0,0.2,0.2,0.4,0.4,0,0,0,0.51160085,0.58095807,6,16.67115554,0.4109674,0.03194045,0.437781219,0.012179413
S05925,0.2,0.6,0,0,0.2,0.2,0,0.4,0.4,0,0,0.24975848,0.4739538,6,16.67115554,0.406312771,0.035628001,0.449459356,0.011949023
S05926,0.2,0.6,0,0,0.2,0.2,0.4,0,0.4,0,0,0.45155883,0.41940886,6,16.67115554,0.433615017,0.032984432,0.465935623,0.012996148
S05927,0.2,0.6,0,0,0.2,0.4,0.2,0.4,0,0,0,0.5797007,0.54141897,6,16.67115554,0.428895224,0.031950055,0.444471173,0.013014922
S05928,0.2,0.6,0,0,0.2,0.4,0.4,0.2,0,0,0,0.85268867,0.5565825,6,16.67115554,0.450008793,0.03314306,0.461288196,0.014118997
S05929,0.2,0.6,0,0,0.2,0.4,0,0.4,0.2,0,0,0.5928151,0.44705746,6,16.67115554,0.422164614,0.032817329,0.463492381,0.012994994
S05930,0.2,0.6,0,0,0.2,0.4,0.4,0,0.2,0,0,0.8519968,0.53974354,6,16.67115554,0.453225138,0.033029383,0.470483303,0.013762354
S05931,0.2,0.6,0,0,0.2,0.4,0,0.2,0.4,0,0,0.59768736,0.42186147,6,16.67115554,0.454212064,0.032342928,0.475899201,0.01406357
S05932,0.2,0.6,0,0,0.2,0.4,0.2,0,0.4,0,0,0.6318645,0.41419223,6,16.67115554,0.452625425,0.034097343,0.47827599,0.013956529
S05933,0.2,0,0.6,0,0.2,0,0.2,0.6,0.2,0,0,0.19147827,0.5980597,6,15.80109853,0.374501569,0.030219497,0.413453121,0.012126816
S05934,0.2,0,0.6,0,0.2,0,0.6,0.2,0.2,0,0,0.7140217,0.7274505,6,15.80109853,0.40236723,0.033030242,0.436733161,0.014525839
S05935,0.2,0,0.6,0,0.2,0,0.2,0.2,0.6,0,0,0.26274404,0.28876698,6,15.80109853,0.405727757,0.031180629,0.446054293,0.014194443
S05936,0.2,0,0.6,0,0.2,0.2,0.2,0.6,0,0,0,0.19435692,0.6028592,6,15.80109853,0.38819439,0.031178049,0.415663927,0.011124365
S05937,0.2,0,0.6,0,0.2,0.2,0.6,0.2,0,0,0,0.7398824,0.7203564,6,15.80109853,0.405325233,0.032734519,0.43959447,0.013159928
S05938,0.2,0,0.6,0,0.2,0.2,0,0.6,0.2,0,0,0.19313452,0.60129833,6,15.80109853,0.37707711,0.03110001,0.415569105,0.012338895
S05939,0.2,0,0.6,0,0.2,0.2,0.6,0,0.2,0,0,0.7238821,0.72479266,6,15.80109853,0.402458442,0.033214277,0.438228465,0.01311307
S05940,0.2,0,0.6,0,0.2,0.2,0,0.2,0.6,0,0,0.24568336,0.2948914,6,15.80109853,0.409529935,0.034553085,0.445428886,0.013271959
S05941,0.2,0,0.6,0,0.2,0.2,0.2,0,0.6,0,0,0.27718544,0.27978536,6,15.80109853,0.412840145,0.030994741,0.4503902,0.013348608
S05942,0.2,0,0.6,0,0.2,0.6,0.2,0.2,0,0,0,0.74791884,0.38903034,6,15.80109853,0.458309781,0.029606178,0.467864902,0.013117723
S05943,0.2,0,0.6,0,0.2,0.6,0,0.2,0.2,0,0,0.7488826,0.37963867,6,15.80109853,0.456347862,0.03031604,0.467324049,0.013560398
S05944,0.2,0,0.6,0,0.2,0.6,0.2,0,0.2,0,0,0.7403877,0.40118033,6,15.80109853,0.458374838,0.030457457,0.466720184,0.014036716
S05945,0.2,0,0.6,0,0.2,0,0.4,0.4,0.2,0,0,0.41582912,0.60361433,6,16.67115554,0.395754474,0.028019787,0.427884992,0.011668985
S05946,0.2,0,0.6,0,0.2,0,0.2,0.4,0.4,0,0,0.33706447,0.53155434,6,16.67115554,0.394381711,0.030375351,0.429352538,0.011556882
S05947,0.2,0,0.6,0,0.2,0,0.4,0.2,0.4,0,0,0.42195177,0.5140956,6,16.67115554,0.405431919,0.029713696,0.436177615,0.011764429
S05948,0.2,0,0.6,0,0.2,0.2,0.4,0.4,0,0,0,0.47351968,0.5955237,6,16.67115554,0.401505254,0.032623048,0.433285845,0.013393903
S05949,0.2,0,0.6,0,0.2,0.2,0,0.4,0.4,0,0,0.26187643,0.5058798,6,16.67115554,0.393843569,0.035475222,0.429626084,0.011554051
S05950,0.2,0,0.6,0,0.2,0.2,0.4,0,0.4,0,0,0.49634784,0.4396774,6,16.67115554,0.410051831,0.032512923,0.446185485,0.013013965
S05951,0.2,0,0.6,0,0.2,0.4,0.2,0.4,0,0,0,0.56884533,0.4962009,6,16.67115554,0.419569243,0.032326319,0.449443215,0.013366745
S05952,0.2,0,0.6,0,0.2,0.4,0.4,0.2,0,0,0,0.7470037,0.47091633,6,16.67115554,0.433109001,0.032907048,0.462904106,0.013356529
S05953,0.2,0,0.6,0,0.2,0.4,0,0.4,0.2,0,0,0.54668516,0.47096002,6,16.67115554,0.401515402,0.032075783,0.447130484,0.013214854
S05954,0.2,0,0.6,0,0.2,0.4,0.4,0,0.2,0,0,0.73524815,0.46501303,6,16.67115554,0.431312988,0.031336471,0.462108363,0.013316262
S05955,0.2,0,0.6,0,0.2,0.4,0,0.2,0.4,0,0,0.59209543,0.374814,6,16.67115554,0.425867572,0.034052436,0.459807393,0.012617172
S05956,0.2,0,0.6,0,0.2,0.4,0.2,0,0.4,0,0,0.6242751,0.36690664,6,16.67115554,0.427403412,0.030867111,0.462724168,0.013268328
S05957,0.2,0.2,0,0,0.6,0,0.2,0.6,0.2,0,0,0.30092418,0.607519,6,15.80109853,0.375358811,0.035597646,0.422322326,0.011649578
S05958,0.2,0.2,0,0,0.6,0,0.6,0.2,0.2,0,0,0.62878907,0.6837192,6,15.80109853,0.405008497,0.030344335,0.435388252,0.013719
S05959,0.2,0.2,0,0,0.6,0,0.2,0.2,0.6,0,0,0.17609729,0.35929245,6,15.80109853,0.420737644,0.034235241,0.446505172,0.011824885
S05960,0.2,0.2,0,0,0.6,0.2,0.2,0.6,0,0,0,0.2854965,0.61306155,6,15.80109853,0.384765463,0.03484268,0.421872882,0.011571191
S05961,0.2,0.2,0,0,0.6,0.2,0.6,0.2,0,0,0,0.6290361,0.67991126,6,15.80109853,0.406748154,0.034117315,0.435795964,0.013547194
S05962,0.2,0.2,0,0,0.6,0.2,0,0.6,0.2,0,0,0.27129853,0.6074566,6,15.80109853,0.377248499,0.033806902,0.421772607,0.011694514
S05963,0.2,0.2,0,0,0.6,0.2,0.6,0,0.2,0,0,0.6288079,0.68302995,6,15.80109853,0.409696663,0.032368205,0.439444001,0.013241993
S05964,0.2,0.2,0,0,0.6,0.2,0,0.2,0.6,0,0,0.1718739,0.38081244,6,15.80109853,0.419953299,0.035670549,0.44315458,0.012486168
S05965,0.2,0.2,0,0,0.6,0.2,0.2,0,0.6,0,0,0.17717528,0.34789887,6,15.80109853,0.427015956,0.030828851,0.447173391,0.014701045
S05966,0.2,0.2,0,0,0.6,0.6,0.2,0.2,0,0,0,0.80725414,0.422968,6,15.80109853,0.448417573,0.031674843,0.467562226,0.013886481
S05967,0.2,0.2,0,0,0.6,0.6,0,0.2,0.2,0,0,0.8032846,0.40880153,6,15.80109853,0.44787348,0.033587,0.472664026,0.013275008
S05968,0.2,0.2,0,0,0.6,0.6,0.2,0,0.2,0,0,0.8113132,0.43746933,6,15.80109853,0.455139991,0.034612233,0.470122766,0.014380454
S05969,0.2,0.2,0,0,0.6,0,0.4,0.4,0.2,0,0,0.44481486,0.6309102,6,16.67115554,0.393866478,0.033403686,0.43127653,0.011998555
S05970,0.2,0.2,0,0,0.6,0,0.2,0.4,0.4,0,0,0.3011265,0.5448687,6,16.67115554,0.400541029,0.031622736,0.432901752,0.01242196
S05971,0.2,0.2,0,0,0.6,0,0.4,0.2,0.4,0,0,0.4607635,0.50986826,6,16.67115554,0.409215974,0.030630118,0.445523837,0.013621389
S05972,0.2,0.2,0,0,0.6,0.2,0.4,0.4,0,0,0,0.46728468,0.63565385,6,16.67115554,0.399800816,0.034893923,0.427773835,0.012791464
S05973,0.2,0.2,0,0,0.6,0.2,0,0.4,0.4,0,0,0.2750766,0.53989047,6,16.67115554,0.403368804,0.03130327,0.430629208,0.012883778
S05974,0.2,0.2,0,0,0.6,0.2,0.4,0,0.4,0,0,0.48738927,0.48375672,6,16.67115554,0.423738259,0.035819911,0.450682743,0.014090525
S05975,0.2,0.2,0,0,0.6,0.4,0.2,0.4,0,0,0,0.6107,0.51322865,6,16.67115554,0.418116817,0.033555464,0.44783884,0.01311685
S05976,0.2,0.2,0,0,0.6,0.4,0.4,0.2,0,0,0,0.7788114,0.5211306,6,16.67115554,0.446027237,0.030694244,0.460579982,0.014294302
S05977,0.2,0.2,0,0,0.6,0.4,0,0.4,0.2,0,0,0.5554374,0.436365,6,16.67115554,0.412146267,0.030575829,0.452306962,0.012656429
S05978,0.2,0.2,0,0,0.6,0.4,0.4,0,0.2,0,0,0.7810449,0.5032614,6,16.67115554,0.451113389,0.033577874,0.462256019,0.014609842
S05979,0.2,0.2,0,0,0.6,0.4,0,0.2,0.4,0,0,0.55373955,0.4093284,6,16.67115554,0.432759695,0.032400969,0.461000891,0.013499414
S05980,0.2,0.2,0,0,0.6,0.4,0.2,0,0.4,0,0,0.6620156,0.40373302,6,16.67115554,0.440702759,0.03482476,0.468226302,0.011981224
S05981,0.2,0,0.2,0,0.6,0,0.2,0.6,0.2,0,0,0.2995072,0.6008525,6,15.80109853,0.367261603,0.032339008,0.421787555,0.011464851
S05982,0.2,0,0.2,0,0.6,0,0.6,0.2,0.2,0,0,0.6375998,0.6918533,6,15.80109853,0.398936953,0.029951298,0.434974051,0.014124222
S05983,0.2,0,0.2,0,0.6,0,0.2,0.2,0.6,0,0,0.17506245,0.36179575,6,15.80109853,0.411295047,0.031253846,0.431885482,0.013362652
S05984,0.2,0,0.2,0,0.6,0.2,0.2,0.6,0,0,0,0.2853597,0.60679317,6,15.80109853,0.368297564,0.035494742,0.419113354,0.012405898
S05985,0.2,0,0.2,0,0.6,0.2,0.6,0.2,0,0,0,0.64036214,0.6908924,6,15.80109853,0.403616369,0.032908214,0.43726635,0.013337365
S05986,0.2,0,0.2,0,0.6,0.2,0,0.6,0.2,0,0,0.27033412,0.60049796,6,15.80109853,0.373565567,0.03282606,0.420738927,0.011460808
S05987,0.2,0,0.2,0,0.6,0.2,0.6,0,0.2,0,0,0.6379825,0.6911927,6,15.80109853,0.405061323,0.034458127,0.434182655,0.012828995
S05988,0.2,0,0.2,0,0.6,0.2,0,0.2,0.6,0,0,0.17213246,0.3766441,6,15.80109853,0.41190189,0.032447995,0.435084028,0.014300713
S05989,0.2,0,0.2,0,0.6,0.2,0.2,0,0.6,0,0,0.17611718,0.35064238,6,15.80109853,0.410868923,0.033471327,0.436041108,0.01344836
S05990,0.2,0,0.2,0,0.6,0.6,0.2,0.2,0,0,0,0.80288494,0.4248592,6,15.80109853,0.44607114,0.032552207,0.469092537,0.014830504
S05991,0.2,0,0.2,0,0.6,0.6,0,0.2,0.2,0,0,0.7983334,0.41223383,6,15.80109853,0.443896158,0.031614077,0.470585471,0.013268139
S05992,0.2,0,0.2,0,0.6,0.6,0.2,0,0.2,0,0,0.80815864,0.4387939,6,15.80109853,0.446916918,0.032581665,0.46621803,0.013770031
S05993,0.2,0,0.2,0,0.6,0,0.4,0.4,0.2,0,0,0.43885782,0.63149077,6,16.67115554,0.391526294,0.030952965,0.427906646,0.012240108
S05994,0.2,0,0.2,0,0.6,0,0.2,0.4,0.4,0,0,0.3065801,0.54827887,6,16.67115554,0.395744521,0.031537278,0.422819325,0.012817172
S05995,0.2,0,0.2,0,0.6,0,0.4,0.2,0.4,0,0,0.45609245,0.5162705,6,16.67115554,0.407289379,0.030676431,0.438847633,0.012553599
